,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
vrbs,2,0.14336917562724014,confestim,2,0.17035775127768313,honor,2,0.18231540565177756,siqvidem,2,0.1551590380139643,fides/2,1,0.10917030567685589,amplvs,2,0.16286644951140067,intentio,2,0.163265306122449,honorificvs,2,0.17777777777777778,mvto/2,2,0.14245014245014245,ibidem,2,0.16515276630883566
benedictio,2,0.14336917562724014,tango,2,0.17035775127768313,converto,2,0.18231540565177756,malvs/3,2,0.1551590380139643,ministerivm,1,0.10917030567685589,filia,2,0.16286644951140067,incoho,2,0.163265306122449,sanvs,2,0.17777777777777778,porto,2,0.14245014245014245,svpervenio,2,0.16515276630883566
exspecto,2,0.14336917562724014,pergo,2,0.17035775127768313,species,2,0.18231540565177756,benedictio,2,0.1551590380139643,sacerdos,1,0.10917030567685589,svbeo/1,2,0.16286644951140067,exorior,2,0.163265306122449,disciplina,2,0.17777777777777778,fvngor,2,0.14245014245014245,vester,2,0.16515276630883566
hostis,2,0.14336917562724014,praeparo/2,2,0.17035775127768313,gero,2,0.18231540565177756,hostis,2,0.1551590380139643,fidelis/2,1,0.10917030567685589,examino,2,0.16286644951140067,spiritvs,2,0.163265306122449,defero,2,0.17777777777777778,ordino,2,0.14245014245014245,vigilia,2,0.16515276630883566
desiderivm,2,0.14336917562724014,exvo,2,0.17035775127768313,caro/1,2,0.18231540565177756,lavs,2,0.1551590380139643,ago,1,0.10917030567685589,abeo/1,2,0.16286644951140067,edoceo,2,0.163265306122449,sano,2,0.17777777777777778,vrbs,2,0.14245014245014245,gradvs,2,0.16515276630883566
perdvco,2,0.14336917562724014,sanvs,2,0.17035775127768313,proficio,2,0.18231540565177756,barbarvs/2,2,0.1551590380139643,certvs,1,0.10917030567685589,salvto,2,0.16286644951140067,opera,2,0.163265306122449,torqveo,2,0.17777777777777778,svccendo,2,0.14245014245014245,apostolvs,2,0.16515276630883566
pax,2,0.14336917562724014,ianva,2,0.17035775127768313,doleo,2,0.18231540565177756,praedicatio,2,0.1551590380139643,siqvis,1,0.10917030567685589,fervor,2,0.16286644951140067,pecvnia,2,0.163265306122449,incvmbo,2,0.17777777777777778,discvtio,2,0.14245014245014245,dignitas,2,0.16515276630883566
dispono,2,0.14336917562724014,finio,2,0.17035775127768313,homo,2,0.18231540565177756,via,2,0.1551590380139643,veritas,1,0.10917030567685589,presbyterivm,2,0.16286644951140067,ocvlvs,2,0.163265306122449,compositvm,2,0.17777777777777778,lvx,2,0.14245014245014245,largior,2,0.16515276630883566
rvrsvs,2,0.14336917562724014,aliqvando,2,0.17035775127768313,decet,2,0.18231540565177756,praebeo,2,0.1551590380139643,incola,1,0.10917030567685589,conspicio,2,0.16286644951140067,benedictio,2,0.163265306122449,somnvs,2,0.17777777777777778,rogo,2,0.14245014245014245,cogito,2,0.16515276630883566
error,2,0.14336917562724014,vicinia,2,0.17035775127768313,altar,2,0.18231540565177756,tandem,2,0.1551590380139643,aperio,1,0.10917030567685589,clades,2,0.16286644951140067,neqvaqvam,2,0.163265306122449,dehinc,2,0.17777777777777778,pecvnia,2,0.14245014245014245,exemplvm,2,0.16515276630883566
perficio,2,0.14336917562724014,plenvs,1,0.08517887563884156,ordino,2,0.18231540565177756,necessitas,2,0.1551590380139643,interpono,1,0.10917030567685589,integer,2,0.16286644951140067,migro,2,0.163265306122449,insisto,2,0.17777777777777778,reddo,2,0.14245014245014245,laboro,2,0.16515276630883566
adivvo,2,0.14336917562724014,meditor,1,0.08517887563884156,qvomodo/1,2,0.18231540565177756,postvlo,2,0.1551590380139643,tergvm,1,0.10917030567685589,indicivm,2,0.16286644951140067,devoto,2,0.163265306122449,removeo,2,0.17777777777777778,nescio,2,0.14245014245014245,rogo,2,0.16515276630883566
praebeo,2,0.14336917562724014,tvvs,1,0.08517887563884156,qvatvor,2,0.18231540565177756,exsvrgo,2,0.1551590380139643,mvltvm/2,1,0.10917030567685589,cesso,2,0.16286644951140067,narro,2,0.163265306122449,lectvlvs,2,0.17777777777777778,moveo,2,0.14245014245014245,tot,2,0.16515276630883566
certamen,2,0.14336917562724014,bonvs,1,0.08517887563884156,loqvor,2,0.18231540565177756,trado,2,0.1551590380139643,praeclarvs,1,0.10917030567685589,lvmen,2,0.16286644951140067,invicem,2,0.163265306122449,rex,1,0.08888888888888889,desiderivm,2,0.14245014245014245,constrvo,2,0.16515276630883566
necessitas,2,0.14336917562724014,pivs,1,0.08517887563884156,ingenivm,2,0.18231540565177756,aestimo,2,0.1551590380139643,ardor,1,0.10917030567685589,rex,1,0.08143322475570033,abeo/1,2,0.163265306122449,gens,1,0.08888888888888889,migro,2,0.14245014245014245,verax,2,0.16515276630883566
narro,2,0.14336917562724014,accendo,1,0.08517887563884156,pietas,2,0.18231540565177756,gavdeo,2,0.1551590380139643,venvstvs,1,0.10917030567685589,gens,1,0.08143322475570033,annvo,2,0.163265306122449,nvper,1,0.08888888888888889,silentivm,2,0.14245014245014245,ocvlvs,2,0.16515276630883566
virgo,2,0.14336917562724014,vigilo,1,0.08517887563884156,lavs,2,0.18231540565177756,conseqvor,2,0.1551590380139643,aetas,1,0.10917030567685589,lego/2,1,0.08143322475570033,presbyterivm,2,0.163265306122449,lego/2,1,0.08888888888888889,minister/1,2,0.14245014245014245,testimonivm,2,0.16515276630883566
introdvco,2,0.14336917562724014,rego,1,0.08517887563884156,praedicatio,2,0.18231540565177756,aedifico,2,0.1551590380139643,ignis,1,0.10917030567685589,nvnc,1,0.08143322475570033,veneratio,2,0.163265306122449,amplector,1,0.08888888888888889,regno,2,0.14245014245014245,pereo/1,2,0.16515276630883566
aedifico,2,0.14336917562724014,disco,1,0.08517887563884156,pax,2,0.18231540565177756,sanitas,2,0.1551590380139643,praeter/2,1,0.10917030567685589,plenvs,1,0.08143322475570033,disciplina,2,0.163265306122449,refero,1,0.08888888888888889,exsvrgo,2,0.14245014245014245,ivdicivm,2,0.16515276630883566
strenvvs,2,0.14336917562724014,regio,1,0.08517887563884156,dispono,2,0.18231540565177756,incedo/1,2,0.1551590380139643,instrvo,1,0.10917030567685589,tvvs,1,0.08143322475570033,reor,2,0.163265306122449,dignvs,1,0.08888888888888889,impetvs,2,0.14245014245014245,desiderivm,2,0.16515276630883566
clades,2,0.14336917562724014,discipvlvs,1,0.08517887563884156,ivs/1,2,0.18231540565177756,scriptvra,1,0.07757951900698215,prope/2,1,0.10917030567685589,sedvlvs,1,0.08143322475570033,dispensatio,2,0.163265306122449,qvoqve,1,0.08888888888888889,introdvco,2,0.14245014245014245,damnatio,2,0.16515276630883566
sabbatvm,2,0.14336917562724014,ibi,1,0.08517887563884156,silentivm,2,0.18231540565177756,memoro,1,0.07757951900698215,medivs,1,0.10917030567685589,nosco,1,0.08143322475570033,gloriosvs,1,0.0816326530612245,notitia,1,0.08888888888888889,salvto,2,0.14245014245014245,membrvm,2,0.16515276630883566
soror,2,0.14336917562724014,romanvs/a,1,0.08517887563884156,observo,2,0.18231540565177756,occasio,1,0.07757951900698215,qvaestio,1,0.10917030567685589,refero,1,0.08143322475570033,gens,1,0.0816326530612245,avctoritas,1,0.08888888888888889,mereo,2,0.14245014245014245,vvltvs,2,0.16515276630883566
sano,2,0.14336917562724014,pater,1,0.08517887563884156,gavdeo,2,0.18231540565177756,memoria,1,0.07757951900698215,matvtinvs,1,0.10917030567685589,pivs,1,0.08143322475570033,lego/2,1,0.0816326530612245,cetervs,1,0.08888888888888889,svrgo,2,0.14245014245014245,traho,2,0.16515276630883566
emendo,2,0.14336917562724014,percipio,1,0.08517887563884156,observatio,2,0.18231540565177756,postea,1,0.07757951900698215,noctvrnvs,1,0.10917030567685589,cognosco,1,0.08143322475570033,nvnc,1,0.0816326530612245,cvro,1,0.08888888888888889,annvo,2,0.14245014245014245,svadeo,2,0.16515276630883566
modestvs,2,0.14336917562724014,exinde,1,0.08517887563884156,plenvs,1,0.09115770282588878,reverto,1,0.07757951900698215,plaga/2,1,0.10917030567685589,accendo,1,0.08143322475570033,tvvs,1,0.0816326530612245,venerabilis,1,0.08888888888888889,festino,2,0.14245014245014245,contineo,2,0.16515276630883566
