,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
prex,4,0.3069838833461243,praedico/3,4,0.30303030303030304,ieivnivm,4,0.3194888178913738,litvs,3,0.28222013170272814,servo,4,0.3187250996015936,statim,4,0.35682426404995543,certamen,4,0.32733224222585927,vestis,4,0.3241491085899514,praesens,3,0.2570694087403599,converto,4,0.354924578527063
qvaero,4,0.3069838833461243,novvs,4,0.30303030303030304,animvs,4,0.3194888178913738,vnde/1,3,0.28222013170272814,propter/2,4,0.3187250996015936,sanitas,4,0.35682426404995543,appareo,4,0.32733224222585927,pver,4,0.3241491085899514,mercii/n,3,0.2570694087403599,actvs/3,4,0.354924578527063
timor,4,0.3069838833461243,sperno,4,0.30303030303030304,doctrina,4,0.3194888178913738,pvlcher,3,0.28222013170272814,familia,4,0.3187250996015936,indicivm,4,0.35682426404995543,timor,4,0.32733224222585927,amplvs,4,0.3241491085899514,pervenio,3,0.2570694087403599,semper,4,0.354924578527063
cvpio,4,0.3069838833461243,convenio,4,0.30303030303030304,immo,4,0.3194888178913738,aqva,3,0.28222013170272814,dominvs,4,0.3187250996015936,locvlvs,4,0.35682426404995543,exvo,4,0.32733224222585927,rapio,4,0.3241491085899514,contra/2,3,0.2570694087403599,eripio,4,0.354924578527063
aliqvot,4,0.3069838833461243,intelligo,4,0.30303030303030304,svpra/2,4,0.3194888178913738,vter/4,3,0.28222013170272814,regnvm,4,0.3187250996015936,nvnc,3,0.2676181980374665,devenio,4,0.32733224222585927,strenvvs,4,0.3241491085899514,sex,3,0.2570694087403599,idvs,4,0.354924578527063
lego/2,3,0.23023791250959325,loqvor,4,0.30303030303030304,benedictio,4,0.3194888178913738,advenio,3,0.28222013170272814,gradvs,4,0.3187250996015936,venio,3,0.2676181980374665,ianva,4,0.32733224222585927,devoveo,4,0.3241491085899514,intro/1,3,0.2570694087403599,gloriosvs,3,0.26619343389529726
devs,3,0.23023791250959325,dormio,4,0.30303030303030304,vvltvs,4,0.3194888178913738,vtpote,3,0.28222013170272814,parvvs/2,4,0.3187250996015936,dico/2,3,0.2676181980374665,presbyter,3,0.24549918166939444,nvper,3,0.24311183144246357,qvamvis/1,3,0.2570694087403599,nvper,3,0.26619343389529726
doceo,3,0.23023791250959325,beneficivm,4,0.30303030303030304,observo,4,0.3194888178913738,hora,3,0.28222013170272814,transeo/1,4,0.3187250996015936,frater,3,0.2676181980374665,lego/2,3,0.24549918166939444,lego/2,3,0.24311183144246357,ergo/2,3,0.2570694087403599,probo,3,0.26619343389529726
alivs,3,0.23023791250959325,exeo/1,4,0.30303030303030304,postvlo,4,0.3194888178913738,fero,3,0.28222013170272814,mors,4,0.3187250996015936,sancio,3,0.2676181980374665,tvvs,3,0.24549918166939444,vervs,3,0.24311183144246357,habito,3,0.2570694087403599,nvnc,3,0.26619343389529726
condo,3,0.23023791250959325,avdio,3,0.22727272727272727,sapio,4,0.3194888178913738,contingo/1,3,0.28222013170272814,amor,4,0.3187250996015936,locvs,3,0.2676181980374665,cvra,3,0.24549918166939444,sollicitvs,3,0.24311183144246357,imperivm,3,0.2570694087403599,plenvs,3,0.26619343389529726
fidelis/2,3,0.23023791250959325,cvra,3,0.22727272727272727,institvo,3,0.23961661341853036,perhibeo,3,0.28222013170272814,minister/1,4,0.3187250996015936,civitas,3,0.2676181980374665,salvs,3,0.24549918166939444,pivs,3,0.24311183144246357,familia,3,0.2570694087403599,scriptvra,3,0.26619343389529726
mevs,3,0.23023791250959325,cetervs,3,0.22727272727272727,video,3,0.23961661341853036,finis,3,0.28222013170272814,visito,4,0.3187250996015936,venvstvs,3,0.2676181980374665,disco,3,0.24549918166939444,rego,3,0.24311183144246357,religio,3,0.2570694087403599,sedvlvs,3,0.26619343389529726
infirmitas,3,0.23023791250959325,beatvs,3,0.22727272727272727,svccessor,3,0.23961661341853036,ergo/2,3,0.28222013170272814,aliqvot,4,0.3187250996015936,prope/2,3,0.2676181980374665,abba,3,0.24549918166939444,ministerivm,3,0.24311183144246357,mos,3,0.2570694087403599,avditor,3,0.26619343389529726
nomen,3,0.23023791250959325,pontifex,3,0.22727272727272727,monasterivm,3,0.23961661341853036,dono,3,0.28222013170272814,gloriosvs,3,0.2390438247011952,adhvc,3,0.2676181980374665,ibi,3,0.24549918166939444,pervenio,3,0.24311183144246357,deprecor,3,0.2570694087403599,memoro,3,0.26619343389529726
valeo,3,0.23023791250959325,affero,3,0.22727272727272727,fidelis/2,3,0.23961661341853036,hactenvs,3,0.28222013170272814,prior,3,0.2390438247011952,liber/1,3,0.2676181980374665,invenio,3,0.24549918166939444,fidelis/2,3,0.24311183144246357,dvm/2,3,0.2570694087403599,avctoritas,3,0.26619343389529726
qvia,3,0.23023791250959325,fides/2,3,0.22727272727272727,svvs,3,0.23961661341853036,tantvs,3,0.28222013170272814,cvro,3,0.2390438247011952,sedes,3,0.2676181980374665,reverto,3,0.24549918166939444,certvs,3,0.24311183144246357,praedico/2,3,0.2570694087403599,occasio,3,0.26619343389529726
fero,3,0.23023791250959325,frater,3,0.22727272727272727,voco,3,0.23961661341853036,caelestis,3,0.28222013170272814,praesens,3,0.2390438247011952,hodie,3,0.2676181980374665,lindissi/n,3,0.24549918166939444,pono,3,0.24311183144246357,confero,3,0.2570694087403599,revereor,3,0.26619343389529726
contingo/1,3,0.23023791250959325,habeo,3,0.22727272727272727,qvidam,3,0.23961661341853036,ostendo,3,0.28222013170272814,singvlvs,3,0.2390438247011952,dvo,3,0.2676181980374665,credo,3,0.24549918166939444,svpernvs,3,0.24311183144246357,incarnatio,3,0.2570694087403599,exsisto,3,0.26619343389529726
intro/1,3,0.23023791250959325,qvidam,3,0.22727272727272727,vter/4,3,0.23961661341853036,hostis,3,0.28222013170272814,credo,3,0.2390438247011952,aeternvs,3,0.2676181980374665,praeclarvs,3,0.24549918166939444,britannia/n,3,0.24311183144246357,pavper,3,0.2570694087403599,cantvari/n,3,0.26619343389529726
familia,3,0.23023791250959325,vmqvam,3,0.22727272727272727,fero,3,0.23961661341853036,maior,3,0.28222013170272814,praeclarvs,3,0.2390438247011952,donec,3,0.2676181980374665,vmqvam,3,0.24549918166939444,nomen,3,0.24311183144246357,adivvo,3,0.2570694087403599,diligens,3,0.26619343389529726
animvs,3,0.23023791250959325,ignis,3,0.22727272727272727,finis,3,0.23961661341853036,svvm,3,0.28222013170272814,adhvc,3,0.2390438247011952,congrvvs,3,0.2676181980374665,aetas,3,0.24549918166939444,ivxta/1,3,0.24311183144246357,necessitas,3,0.2570694087403599,video,3,0.26619343389529726
dvco,3,0.23023791250959325,nox,3,0.22727272727272727,coepio,3,0.23961661341853036,vtilitas,3,0.28222013170272814,secedo/1,3,0.2390438247011952,propono,3,0.2676181980374665,adhvc,3,0.24549918166939444,modvs,3,0.24311183144246357,fortis,3,0.2570694087403599,nonnvllvs,3,0.26619343389529726
perdo,3,0.23023791250959325,finis,3,0.22727272727272727,vocabvlvm,3,0.23961661341853036,rex,2,0.18814675446848542,impetro,3,0.2390438247011952,qvomodo/1,3,0.2676181980374665,vtpote,3,0.24549918166939444,aer,3,0.24311183144246357,divido,3,0.2570694087403599,ibi,3,0.26619343389529726
amor,3,0.23023791250959325,intro/1,3,0.22727272727272727,virtvs,3,0.23961661341853036,desidero,2,0.18814675446848542,coepio,3,0.2390438247011952,manifestvs,3,0.2676181980374665,confiteor,3,0.24549918166939444,praeter/2,3,0.24311183144246357,svvm,3,0.2570694087403599,colligo/3,3,0.26619343389529726
ivvo,3,0.23023791250959325,aspicio,3,0.22727272727272727,nolo,3,0.23961661341853036,plenvs,2,0.18814675446848542,percvtio,3,0.2390438247011952,ingenivm,3,0.2676181980374665,ingredior,3,0.24549918166939444,matvtinvs,3,0.24311183144246357,perimo,3,0.2570694087403599,deniqve,3,0.26619343389529726
creber,3,0.23023791250959325,habito,3,0.22727272727272727,defvngor,3,0.23961661341853036,avdio,2,0.18814675446848542,tantvs,3,0.2390438247011952,ivdicivm,3,0.2676181980374665,remaneo,3,0.24549918166939444,contingo/1,3,0.24311183144246357,virvs,3,0.2570694087403599,mevs,3,0.26619343389529726
benedictio,3,0.23023791250959325,consentio,3,0.22727272727272727,decet,3,0.23961661341853036,verbvm,2,0.18814675446848542,prohibeo,3,0.2390438247011952,exspecto,3,0.2676181980374665,qvin/1,3,0.24549918166939444,rarvs,3,0.24311183144246357,appareo,3,0.2570694087403599,nomen,3,0.26619343389529726
exspecto,3,0.23023791250959325,tertivs,3,0.22727272727272727,intelligo,3,0.23961661341853036,bonvs,2,0.18814675446848542,baptizo,3,0.2390438247011952,mater,3,0.2676181980374665,flvmen,3,0.24549918166939444,propter/2,3,0.24311183144246357,aestimo,3,0.2570694087403599,mvltvs,3,0.26619343389529726
commendo,3,0.23023791250959325,vivo,3,0.22727272727272727,moveo,3,0.23961661341853036,avditor,2,0.18814675446848542,dominicvs,3,0.2390438247011952,neqvaqvam,3,0.2676181980374665,tres,3,0.24549918166939444,ferme,3,0.24311183144246357,qvod/1,3,0.2570694087403599,primvs,3,0.26619343389529726
pax,3,0.23023791250959325,vllvs,3,0.22727272727272727,timeo,3,0.23961661341853036,devs,2,0.18814675446848542,praefero,3,0.2390438247011952,perdvco,3,0.2676181980374665,gavdivm,3,0.24549918166939444,praecipio,3,0.24311183144246357,ascendo,3,0.2570694087403599,volo/3,3,0.26619343389529726
via,3,0.23023791250959325,ivbeo,3,0.22727272727272727,resvrgo,3,0.23961661341853036,cetervs,2,0.18814675446848542,amo,3,0.2390438247011952,membrvm,3,0.2676181980374665,antea,3,0.24549918166939444,socio,3,0.24311183144246357,postmodvm,3,0.2570694087403599,talis,3,0.26619343389529726
silentivm,3,0.23023791250959325,appropinqvo,3,0.22727272727272727,praebeo,3,0.23961661341853036,diligens,2,0.18814675446848542,immo,3,0.2390438247011952,sepvlcrvm,3,0.2676181980374665,praedico/3,3,0.24549918166939444,defvngor,3,0.24311183144246357,refero,2,0.17137960582690662,christianvs/2,3,0.26619343389529726
placeo,3,0.23023791250959325,deprecor,3,0.22727272727272727,templvm,3,0.23961661341853036,provincia,2,0.18814675446848542,loqvor,3,0.2390438247011952,perficio,3,0.2676181980374665,appropinqvo,3,0.24549918166939444,gero,3,0.24311183144246357,abba,2,0.17137960582690662,regivs,3,0.26619343389529726
narro,3,0.23023791250959325,ira,3,0.22727272727272727,depono,3,0.23961661341853036,consilivm,2,0.18814675446848542,div,3,0.2390438247011952,placeo,3,0.2676181980374665,differo,3,0.24549918166939444,caro/1,3,0.24311183144246357,revereor,2,0.17137960582690662,novvs,3,0.26619343389529726
monachvs,3,0.23023791250959325,cvnctvs,3,0.22727272727272727,abbatissa,3,0.23961661341853036,affero,2,0.18814675446848542,devoto,3,0.2390438247011952,clamo,3,0.2676181980374665,gradvs,3,0.24549918166939444,homo,3,0.24311183144246357,exsisto,2,0.17137960582690662,servio,3,0.26619343389529726
revoco,3,0.23023791250959325,patior,3,0.22727272727272727,cvpio,3,0.23961661341853036,deniqve,2,0.18814675446848542,necessitas,3,0.2390438247011952,amplvs,3,0.2676181980374665,cogito,3,0.24549918166939444,lvx,3,0.24311183144246357,pontifex,2,0.17137960582690662,animvs,3,0.26619343389529726
svccedo/1,3,0.23023791250959325,animvs,3,0.22727272727272727,necesse,3,0.23961661341853036,avdeo,2,0.18814675446848542,femina,3,0.2390438247011952,femina,3,0.2676181980374665,caro/1,3,0.24549918166939444,ostendo,3,0.24311183144246357,permitto,2,0.17137960582690662,devotio,3,0.26619343389529726
praecedo/1,3,0.23023791250959325,caelestis,3,0.22727272727272727,historia,2,0.1597444089456869,proximvs,2,0.18814675446848542,trado,3,0.2390438247011952,cogitatio,3,0.2676181980374665,amo,3,0.24549918166939444,opera,3,0.24311183144246357,praefor,2,0.17137960582690662,perfectio,3,0.26619343389529726
eqvito,3,0.23023791250959325,honor,3,0.22727272727272727,noster,2,0.1597444089456869,avstralis,2,0.18814675446848542,absolvo,3,0.2390438247011952,svccedo/1,3,0.2676181980374665,actvs/3,3,0.24549918166939444,ocvlvs,3,0.24311183144246357,deniqve,2,0.17137960582690662,sacramentvm,3,0.26619343389529726
pergo,3,0.23023791250959325,habitvs/1,3,0.22727272727272727,cognosco,2,0.1597444089456869,diversvs,2,0.18814675446848542,faveo,3,0.2390438247011952,pridie,3,0.2676181980374665,expleo,3,0.24549918166939444,perdvco,3,0.24311183144246357,episcopvs,2,0.17137960582690662,svpra/2,3,0.26619343389529726
ablvo,3,0.23023791250959325,porto,3,0.22727272727272727,accendo,2,0.1597444089456869,ago,2,0.18814675446848542,molestia,3,0.2390438247011952,praeparo/2,3,0.2676181980374665,patefacio,3,0.24549918166939444,filia,3,0.24311183144246357,proximvs,2,0.17137960582690662,filivs,3,0.26619343389529726
vicvs,3,0.23023791250959325,ratio,3,0.22727272727272727,vigilo,2,0.1597444089456869,natio/1,2,0.18814675446848542,corrigo,3,0.2390438247011952,diligo/3,3,0.2676181980374665,creber,3,0.24549918166939444,consecro,3,0.24311183144246357,sancio,2,0.17137960582690662,pecvnia,3,0.26619343389529726
postmodvm,3,0.23023791250959325,spiritvs,3,0.22727272727272727,notitia,2,0.1597444089456869,credo,2,0.18814675446848542,exigo,3,0.2390438247011952,ordo,3,0.2676181980374665,vaco,3,0.24549918166939444,mereo,3,0.24311183144246357,veritas,2,0.17137960582690662,ocvlvs,3,0.26619343389529726
silva,3,0.23023791250959325,laboro,3,0.22727272727272727,dvbito,2,0.1597444089456869,qvondam,2,0.18814675446848542,iter,3,0.2390438247011952,incorrvptvs,3,0.2676181980374665,libero,3,0.24549918166939444,sacro,3,0.24311183144246357,mens,2,0.17137960582690662,hostis,3,0.26619343389529726
qvisqvam,3,0.23023791250959325,lvx,3,0.22727272727272727,theodore/n1,2,0.1597444089456869,aperio,2,0.18814675446848542,sceptrvm,3,0.2390438247011952,morbvs,3,0.2676181980374665,cerno,3,0.24549918166939444,mentio/1,3,0.24311183144246357,saepe,2,0.17137960582690662,qvod/1,3,0.26619343389529726
diligo/3,3,0.23023791250959325,ostendo,3,0.22727272727272727,discipvlvs,2,0.1597444089456869,ivmentvm,2,0.18814675446848542,ideo,3,0.2390438247011952,compositvm,3,0.2676181980374665,ecce,3,0.24549918166939444,cvlmen,3,0.24311183144246357,qvondam,2,0.17137960582690662,vbicvmqve/2,3,0.26619343389529726
devenio,3,0.23023791250959325,ocvlvs,3,0.22727272727272727,vox,2,0.1597444089456869,mvltvm/2,2,0.18814675446848542,limen,3,0.2390438247011952,dehinc,3,0.2676181980374665,timeo,3,0.24549918166939444,sollemnis,3,0.24311183144246357,mvltvm/2,2,0.17137960582690662,excito/1,3,0.26619343389529726
somnvs,3,0.23023791250959325,ecce,3,0.22727272727272727,nonnvllvs,2,0.1597444089456869,copiosvs,2,0.18814675446848542,historia,2,0.1593625498007968,presbyter,2,0.17841213202497772,rvrsvs,3,0.24549918166939444,dispensatio,3,0.24311183144246357,copiosvs,2,0.17137960582690662,prosvm/1,3,0.26619343389529726
solvo,3,0.23023791250959325,dispono,3,0.22727272727272727,ibi,2,0.1597444089456869,inclvdo,2,0.18814675446848542,angli/n,2,0.1593625498007968,desidero,2,0.17841213202497772,traho,3,0.24549918166939444,rex,2,0.1620745542949757,recipio,2,0.17137960582690662,rex,2,0.1774622892635315
modestvs,3,0.23023791250959325,via,3,0.22727272727272727,romanvs/a,2,0.1597444089456869,aetas,2,0.18814675446848542,desidero,2,0.1593625498007968,prior,2,0.17841213202497772,canto,3,0.24549918166939444,probo,2,0.1620745542949757,ignis,2,0.17137960582690662,presbyter,2,0.1774622892635315
condignvs,3,0.23023791250959325,pver,3,0.22727272727272727,percipio,2,0.1597444089456869,iaceo,2,0.18814675446848542,tvvs,2,0.1593625498007968,verbvm,2,0.17841213202497772,accedo/1,3,0.24549918166939444,stvdivm,2,0.1620745542949757,instrvo,2,0.17137960582690662,meditor,2,0.1774622892635315
nvper,2,0.15349194167306215,minister/1,3,0.22727272727272727,hinc,2,0.1597444089456869,lvcidvs,2,0.18814675446848542,dignvs,2,0.1593625498007968,cvra,2,0.17841213202497772,nvmqvam,3,0.24549918166939444,cvra,2,0.1620745542949757,permaneo,2,0.17137960582690662,stvdivm,2,0.1774622892635315
prior,2,0.15349194167306215,praedico/1,3,0.22727272727272727,pervenio,2,0.1597444089456869,medivs,2,0.18814675446848542,rego,2,0.1593625498007968,disco,2,0.17841213202497772,cogitatio,3,0.24549918166939444,simvl/1,2,0.1620745542949757,redeo/1,2,0.17137960582690662,cvra,2,0.1774622892635315
cvra,2,0.15349194167306215,gladivs,3,0.22727272727272727,vita,2,0.1597444089456869,redeo/1,2,0.18814675446848542,memoria,2,0.1593625498007968,omnis,2,0.17841213202497772,svrgo,3,0.24549918166939444,regio,2,0.1620745542949757,lingva,2,0.17137960582690662,sollicitvs,2,0.1774622892635315
cognosco,2,0.15349194167306215,regno,3,0.22727272727272727,frater,2,0.1597444089456869,svmmvs,2,0.18814675446848542,institvo,2,0.1593625498007968,doceo,2,0.17841213202497772,rapio,3,0.24549918166939444,postea,2,0.1620745542949757,scoti/n,2,0.17137960582690662,devs,2,0.1774622892635315
svbtraho,2,0.15349194167306215,trado,3,0.22727272727272727,certvs,2,0.1597444089456869,scientia,2,0.18814675446848542,traditio,2,0.1593625498007968,exinde,2,0.17841213202497772,reor,3,0.24549918166939444,permitto,2,0.1620745542949757,finis,2,0.17137960582690662,cetervs,2,0.1774622892635315
revereor,2,0.15349194167306215,confestim,3,0.22727272727272727,svpernvs,2,0.1597444089456869,confiteor,2,0.18814675446848542,video,2,0.1593625498007968,erga,2,0.17841213202497772,castigo,3,0.24549918166939444,pater,2,0.1620745542949757,peto,2,0.17137960582690662,memoria,2,0.1774622892635315
ervdio,2,0.15349194167306215,compositvm,3,0.22727272727272727,locvs,2,0.1597444089456869,intro/1,2,0.18814675446848542,nonnvllvs,2,0.1593625498007968,ago,2,0.17841213202497772,historia,2,0.16366612111292964,perfero,2,0.1620745542949757,ambo/2,2,0.17137960582690662,venerabilis,2,0.1774622892635315
permitto,2,0.15349194167306215,sedvlvs,2,0.15151515151515152,qvondam,2,0.1597444089456869,qvamvis/1,2,0.18814675446848542,dico/2,2,0.1593625498007968,lindisfarnensis/a,2,0.17841213202497772,refero,2,0.16366612111292964,pars,2,0.1620745542949757,hodie,2,0.17137960582690662,vox,2,0.1774622892635315
consilivm,2,0.15349194167306215,bonvs,2,0.15151515151515152,civitas,2,0.1597444089456869,ambo/2,2,0.18814675446848542,perfero,2,0.1593625498007968,certvs,2,0.17841213202497772,doceo,2,0.16366612111292964,avstralis,2,0.1620745542949757,nemo,2,0.17137960582690662,postea,2,0.1774622892635315
pater,2,0.15349194167306215,refero,2,0.15151515151515152,soleo,2,0.1597444089456869,do,2,0.18814675446848542,mercii/n,2,0.1593625498007968,ivmentvm,2,0.17841213202497772,memoria,2,0.16366612111292964,frater,2,0.1620745542949757,talis,2,0.17137960582690662,praesvm/1,2,0.1774622892635315
erga,2,0.15349194167306215,avditor,2,0.15151515151515152,modvs,2,0.1597444089456869,volo/3,2,0.18814675446848542,certvs,2,0.1593625498007968,vmqvam,2,0.17841213202497772,provincia,2,0.16366612111292964,antistes,2,0.1620745542949757,patria,2,0.17137960582690662,invenio,2,0.1774622892635315
lindisfarnensis/a,2,0.15349194167306215,accendo,2,0.15151515151515152,lapis,2,0.1597444089456869,vxor,2,0.18814675446848542,corpvs,2,0.1593625498007968,ardor,2,0.17841213202497772,vox,2,0.16366612111292964,aqva,2,0.1620745542949757,tantvs,2,0.17137960582690662,itaqve,2,0.1774622892635315
corpvs,2,0.15349194167306215,memoro,2,0.15151515151515152,praeter/2,2,0.1597444089456869,res,2,0.18814675446848542,longvs,2,0.1593625498007968,aetas,2,0.17841213202497772,videlicet,2,0.16366612111292964,ignis,2,0.1620745542949757,capvt,2,0.17137960582690662,vsqve,2,0.1774622892635315
svpernvs,2,0.15349194167306215,ervdio,2,0.15151515151515152,nimirvm,2,0.1597444089456869,tertivs,2,0.18814675446848542,vnde/1,2,0.1593625498007968,permaneo,2,0.17841213202497772,venio,2,0.16366612111292964,adhvc,2,0.1620745542949757,interpres,2,0.17137960582690662,hinc,2,0.1774622892635315
mvltvs,2,0.15349194167306215,discipvlvs,2,0.15151515151515152,perhibeo,2,0.1597444089456869,sto,2,0.18814675446848542,soleo,2,0.1593625498007968,noctvrnvs,2,0.17841213202497772,olim,2,0.16366612111292964,lingva,2,0.1620745542949757,obtempero,2,0.17137960582690662,praesens,2,0.1774622892635315
vmqvam,2,0.15349194167306215,papa,2,0.15151515151515152,sedes,2,0.1597444089456869,propter/2,2,0.18814675446848542,ferrvm,2,0.1593625498007968,dies,2,0.17841213202497772,qvalis/1,2,0.16366612111292964,accipio,2,0.1620745542949757,maneo,2,0.17137960582690662,perfero,2,0.1774622892635315
modvs,2,0.15349194167306215,consilivm,2,0.15151515151515152,qvamvis/1,2,0.1597444089456869,qvin/1,2,0.18814675446848542,nobilis/2,2,0.1593625498007968,secedo/1,2,0.17841213202497772,simplex,2,0.16366612111292964,perhibeo,2,0.1620745542949757,donec,2,0.17137960582690662,nordanhymbri/n,2,0.1774622892635315
qvaestio,2,0.15349194167306215,praefor,2,0.15151515151515152,ergo/2,2,0.1597444089456869,totvs,2,0.18814675446848542,qvia,2,0.1593625498007968,consto,2,0.17841213202497772,certvs,2,0.16366612111292964,dono,2,0.1620745542949757,licentia,2,0.17137960582690662,mando/2,2,0.1774622892635315
vter/4,2,0.15349194167306215,colligo/3,2,0.15151515151515152,secerno,2,0.1597444089456869,patria,2,0.18814675446848542,sicvt/1,2,0.1593625498007968,sto,2,0.17841213202497772,habeo,2,0.16366612111292964,cvmqve,2,0.1620745542949757,virtvs,2,0.17137960582690662,sacerdos,2,0.1774622892635315
sicvt/1,2,0.15349194167306215,exinde,2,0.15151515151515152,interpres,2,0.1597444089456869,antiqvitvs,2,0.18814675446848542,accipio,2,0.1593625498007968,remaneo,2,0.17841213202497772,mevs,2,0.16366612111292964,nemo,2,0.1620745542949757,crvx,2,0.17137960582690662,recipero,2,0.1774622892635315
commvnis,2,0.15349194167306215,deniqve,2,0.15151515151515152,gavdivm,2,0.1597444089456869,consvetvdo,2,0.18814675446848542,inqvio,2,0.1593625498007968,vivo,2,0.17841213202497772,mvltvs,2,0.16366612111292964,qvin/1,2,0.1620745542949757,vigilia,2,0.17137960582690662,qvalis/1,2,0.1774622892635315
ingredior,2,0.15349194167306215,proximvs,2,0.15151515151515152,antea,2,0.1597444089456869,regnvm,2,0.18814675446848542,consentio,2,0.1593625498007968,tres,2,0.17841213202497772,pvlcher,2,0.16366612111292964,spativm,2,0.1620745542949757,doctrina,2,0.17137960582690662,frater,2,0.1774622892635315
ergo/2,2,0.15349194167306215,ministerivm,2,0.15151515151515152,ritvs,2,0.1597444089456869,ibidem,2,0.18814675446848542,eligo/3,2,0.1593625498007968,praecipio,2,0.17841213202497772,lvcidvs,2,0.16366612111292964,dvo,2,0.1620745542949757,conflvo,2,0.17137960582690662,monasterivm,2,0.1774622892635315
inqvio,2,0.15349194167306215,sacerdos,2,0.15151515151515152,domvs,2,0.1597444089456869,domvs,2,0.18814675446848542,qvin/1,2,0.1593625498007968,vllvs,2,0.17841213202497772,incipio,2,0.16366612111292964,ivbeo,2,0.1620745542949757,qvasi/1,2,0.17137960582690662,condo,2,0.1774622892635315
consentio,2,0.15349194167306215,erga,2,0.15151515151515152,assvm/1,2,0.1597444089456869,hospitivm,2,0.18814675446848542,dvo,2,0.1593625498007968,maneo,2,0.17841213202497772,peto,2,0.16366612111292964,domvs,2,0.1620745542949757,debeo,2,0.17137960582690662,erga,2,0.1774622892635315
servo,2,0.15349194167306215,adicio,2,0.15151515151515152,hvc,2,0.1597444089456869,transeo/1,2,0.18814675446848542,aeternvs,2,0.1593625498007968,crvx,2,0.17841213202497772,impetro,2,0.16366612111292964,svpero,2,0.1620745542949757,possessio,2,0.17137960582690662,diversvs,2,0.1774622892635315
sto,2,0.15349194167306215,britannia/n,2,0.15151515151515152,servio,2,0.1597444089456869,gravis,2,0.18814675446848542,ibidem,2,0.1593625498007968,benignvs,2,0.17841213202497772,sino,2,0.16366612111292964,nolo,2,0.1620745542949757,apostolvs,2,0.17137960582690662,innvmervs,2,0.1774622892635315
meridianvs,2,0.15349194167306215,nomen,2,0.15151515151515152,morior,2,0.1597444089456869,vrbs,2,0.18814675446848542,domvs,2,0.1593625498007968,misericordia,2,0.17841213202497772,secerno,2,0.16366612111292964,misericordia,2,0.1620745542949757,pontificatvs,2,0.17137960582690662,memini,2,0.1774622892635315
consvetvdo,2,0.15349194167306215,civitas,2,0.15151515151515152,convenio,2,0.1597444089456869,semper,2,0.18814675446848542,svpervenio,2,0.1593625498007968,sperno,2,0.17841213202497772,regnvm,2,0.16366612111292964,oratio,2,0.1620745542949757,repente,2,0.17137960582690662,sancio,2,0.1774622892635315
capvt,2,0.15349194167306215,valeo,2,0.15151515151515152,converto,2,0.1597444089456869,lvx,2,0.18814675446848542,crvx,2,0.1593625498007968,baptizo,2,0.17841213202497772,promitto,2,0.16366612111292964,morior,2,0.1620745542949757,qvodammodo,2,0.17137960582690662,libellvs,2,0.1774622892635315
regnvm,2,0.15349194167306215,lapis,2,0.15151515151515152,debeo,2,0.1597444089456869,pertineo,2,0.18814675446848542,comes,2,0.1593625498007968,potestas,2,0.17841213202497772,donec,2,0.16366612111292964,dvm/2,2,0.1620745542949757,perdo,2,0.17137960582690662,reperio,2,0.1774622892635315
promitto,2,0.15349194167306215,adhvc,2,0.15151515151515152,gradvs,2,0.1597444089456869,hvmilis,2,0.18814675446848542,caelestis,2,0.1593625498007968,gero,2,0.17841213202497772,domvs,2,0.16366612111292964,praedico/2,2,0.1620745542949757,gravis,2,0.17137960582690662,certvs,2,0.1774622892635315
donec,2,0.15349194167306215,permaneo,2,0.15151515151515152,possessio,2,0.1597444089456869,dispono,2,0.18814675446848542,conflvo,2,0.1593625498007968,profero,2,0.17841213202497772,svpervenio,2,0.16366612111292964,svavis,2,0.1620745542949757,cavsa,2,0.17137960582690662,siqvis,2,0.1774622892635315
christianvs/2,2,0.15349194167306215,svmmvs,2,0.15151515151515152,confero,2,0.1597444089456869,teneo,2,0.18814675446848542,potestas,2,0.1593625498007968,mvto/2,2,0.17841213202497772,prohibeo,2,0.16366612111292964,doctor,2,0.1620745542949757,ratio,2,0.17137960582690662,aliter,2,0.1774622892635315
assvm/1,2,0.15349194167306215,scientia,2,0.15151515151515152,dvco,2,0.1597444089456869,minister/1,2,0.18814675446848542,gero,2,0.1593625498007968,saecvlaris,2,0.17841213202497772,ieivnivm,2,0.16366612111292964,dominicvs,2,0.1620745542949757,ivvo,2,0.17137960582690662,svpernvs,2,0.1774622892635315
peregrinvs/2,2,0.15349194167306215,magnvs,2,0.15151515151515152,mvto/2,2,0.1597444089456869,prex,2,0.18814675446848542,dvco,2,0.1593625498007968,cogito,2,0.17841213202497772,animvs,2,0.16366612111292964,saecvlaris,2,0.1620745542949757,natvra,2,0.17137960582690662,singvlvs,2,0.1774622892635315
baptizo,2,0.15349194167306215,resto,2,0.15151515151515152,praemivm,2,0.1597444089456869,pascha,2,0.18814675446848542,saecvlvm,2,0.1593625498007968,consvo,2,0.17841213202497772,miracvlvm,2,0.16366612111292964,nihil,2,0.1620745542949757,laboro,2,0.17137960582690662,incola,2,0.1774622892635315
