,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
perdo,2,0.1631321370309951,vestimentvm,2,0.16736401673640167,tot,2,0.1763668430335097,dilectio,2,0.16849199663016007,perdvco,2,0.17006802721088435,altar,2,0.1480384900074019,ibidem,2,0.17543859649122806,svpernvs,2,0.17331022530329288,potestas,2,0.1669449081803005,negotivm,2,0.15349194167306215
intentio,2,0.1631321370309951,ivdicivm,2,0.16736401673640167,continvvs,2,0.1763668430335097,potestas,2,0.16849199663016007,clavdo/1,2,0.17006802721088435,ratio,2,0.1480384900074019,virtvs,2,0.17543859649122806,saepe,2,0.17331022530329288,gero,2,0.1669449081803005,gravis,2,0.15349194167306215
immo,2,0.1631321370309951,timeo,2,0.16736401673640167,anima,2,0.1763668430335097,profero,2,0.16849199663016007,vestis,2,0.17006802721088435,continvvs,2,0.1480384900074019,apostolicvs,2,0.17543859649122806,singvlvs,2,0.17331022530329288,pontificatvs,2,0.1669449081803005,etenim,2,0.15349194167306215
qvomodo/1,2,0.1631321370309951,alter,2,0.16736401673640167,libero,2,0.1763668430335097,parvvs/2,2,0.16849199663016007,prex,2,0.17006802721088435,pecvnia,2,0.1480384900074019,caelestis,2,0.17543859649122806,nvllvs,2,0.17331022530329288,praefero,2,0.1669449081803005,lvx,2,0.15349194167306215
qvantvs/1,2,0.1631321370309951,oportet,2,0.16736401673640167,cerno,2,0.1763668430335097,mvto/2,2,0.16849199663016007,necessitas,2,0.17006802721088435,cerno,2,0.1480384900074019,dvm/2,2,0.17543859649122806,recipio,2,0.17331022530329288,mvto/2,2,0.1669449081803005,rogo,2,0.15349194167306215
ostendo,2,0.1631321370309951,placeo,2,0.16736401673640167,timeo,2,0.1763668430335097,perfectio,2,0.16849199663016007,miles,2,0.17006802721088435,hostis,2,0.1480384900074019,devotio,2,0.17543859649122806,redeo/1,2,0.17331022530329288,proficio,2,0.1669449081803005,commendo,2,0.15349194167306215
verax,2,0.1631321370309951,exhortatio,2,0.16736401673640167,desiderivm,2,0.1763668430335097,cogito,2,0.16849199663016007,defendo,2,0.17006802721088435,eripio,2,0.1480384900074019,gravis,2,0.17543859649122806,primvs,2,0.17331022530329288,negotivm,2,0.1669449081803005,perdvco,2,0.15349194167306215
reddo,2,0.1631321370309951,necessitas,2,0.16736401673640167,praedicatio,2,0.1763668430335097,homo,2,0.16849199663016007,svbeo/1,2,0.17006802721088435,commendo,2,0.1480384900074019,incoho,2,0.17543859649122806,volo/3,2,0.17331022530329288,porto,2,0.1669449081803005,sepelio,2,0.15349194167306215
pietas,2,0.1631321370309951,spero,2,0.16736401673640167,perdvco,2,0.1763668430335097,amor,2,0.16849199663016007,dormio,2,0.17006802721088435,os/1,2,0.1480384900074019,resvrrectio,2,0.17543859649122806,spativm,2,0.17331022530329288,nego,2,0.1669449081803005,minister/1,2,0.15349194167306215
pertineo,2,0.1631321370309951,introdvco,2,0.16736401673640167,sepvlcrvm,2,0.1763668430335097,lvx,2,0.16849199663016007,ivvenis/2,2,0.17006802721088435,infidelis,2,0.1480384900074019,pavper,2,0.17543859649122806,ministro,2,0.17331022530329288,intelligo,2,0.1669449081803005,placeo,2,0.15349194167306215
ecce,2,0.1631321370309951,confestim,2,0.16736401673640167,vestis,2,0.1763668430335097,qvantvs/1,2,0.16849199663016007,svccedo/1,2,0.17006802721088435,signvm,2,0.1480384900074019,nescio,2,0.17543859649122806,regivs,2,0.17331022530329288,expleo,2,0.1669449081803005,tandem,2,0.15349194167306215
socivs/2,2,0.1631321370309951,svccedo/1,2,0.16736401673640167,teneo,2,0.1763668430335097,creber,2,0.16849199663016007,templvm,2,0.17006802721088435,alter,2,0.1480384900074019,hvmilis,2,0.17543859649122806,misericordia,2,0.17331022530329288,edoceo,2,0.1669449081803005,invicem,2,0.15349194167306215
perdvco,2,0.1631321370309951,exeo/1,2,0.16736401673640167,traho,2,0.1763668430335097,constrvo,2,0.16849199663016007,praeparo/2,2,0.17006802721088435,prex,2,0.1480384900074019,timeo,2,0.17543859649122806,ira,2,0.17331022530329288,loqvor,2,0.1669449081803005,svbeo/1,2,0.15349194167306215
svscipio,2,0.1631321370309951,similis,2,0.16736401673640167,angelvs,2,0.1763668430335097,moveo,2,0.16849199663016007,sabbatvm,2,0.17006802721088435,adivvo,2,0.1480384900074019,idvs,2,0.17543859649122806,cvnctvs,2,0.17331022530329288,filivs,2,0.1669449081803005,exhibeo,2,0.15349194167306215
sacer,2,0.1631321370309951,qvaero,2,0.16736401673640167,accedo/1,2,0.1763668430335097,signvm,2,0.16849199663016007,locvlvs,2,0.17006802721088435,svadeo,2,0.1480384900074019,svscipio,2,0.17543859649122806,primo,2,0.17331022530329288,vaco,2,0.1669449081803005,consecro,2,0.15349194167306215
minister/1,2,0.1631321370309951,rapio,2,0.16736401673640167,sentio,2,0.1763668430335097,dispono,2,0.16849199663016007,cesso,2,0.17006802721088435,contineo,2,0.1480384900074019,offero,2,0.17543859649122806,largior,2,0.17331022530329288,reddo,2,0.1669449081803005,trado,2,0.15349194167306215
necessitas,2,0.1631321370309951,qvisqvam,2,0.16736401673640167,virgo,2,0.1763668430335097,ivs/1,2,0.16849199663016007,passio,2,0.17006802721088435,postvlo,2,0.1480384900074019,maior,2,0.17543859649122806,transeo/1,2,0.17331022530329288,hostis,2,0.1669449081803005,edvco/2,2,0.15349194167306215
narro,2,0.1631321370309951,strenvvs,2,0.16736401673640167,exhibeo,2,0.1763668430335097,silentivm,2,0.16849199663016007,visito,2,0.17006802721088435,consvlo,2,0.1480384900074019,pver,2,0.17543859649122806,mors,2,0.17331022530329288,desiderivm,2,0.1669449081803005,actio,2,0.15349194167306215
trado,2,0.1631321370309951,indicivm,2,0.16736401673640167,spero,2,0.1763668430335097,interrogo,2,0.16849199663016007,prior,1,0.08503401360544217,tollo,2,0.1480384900074019,minister/1,2,0.17543859649122806,labor/1,2,0.17331022530329288,via,2,0.1669449081803005,tempestas,2,0.15349194167306215
introdvco,2,0.1631321370309951,molestia,2,0.16736401673640167,sospes,2,0.1763668430335097,facies,2,0.16849199663016007,meditor,1,0.08503401360544217,miles,2,0.1480384900074019,perficio,2,0.17543859649122806,homo,2,0.17331022530329288,addvco,2,0.1669449081803005,ocior,2,0.15349194167306215
aestimo,2,0.1631321370309951,disciplina,2,0.16736401673640167,nvmqvam,2,0.1763668430335097,accedo/1,2,0.16849199663016007,amplector,1,0.08503401360544217,fvga,2,0.1480384900074019,observo,2,0.17543859649122806,decet,2,0.17331022530329288,devoto,2,0.1669449081803005,postmodvm,2,0.15349194167306215
confestim,2,0.1631321370309951,excito/1,2,0.16736401673640167,svccedo/1,2,0.1763668430335097,div,2,0.16849199663016007,nosco,1,0.08503401360544217,colo/2,2,0.1480384900074019,ivstvs,2,0.17543859649122806,fvngor,2,0.17331022530329288,ivstvs,2,0.1669449081803005,silva,2,0.15349194167306215
praecedo/1,2,0.1631321370309951,defero,2,0.16736401673640167,tango,2,0.1763668430335097,prex,2,0.16849199663016007,vir,1,0.08503401360544217,amnis,2,0.1480384900074019,eo/1,2,0.17543859649122806,cavsa,2,0.17331022530329288,svvm,2,0.1669449081803005,timor,2,0.15349194167306215
templvm,2,0.1631321370309951,incorrvptvs,2,0.16736401673640167,praecedo/1,2,0.1763668430335097,praebeo,2,0.16849199663016007,cvra,1,0.08503401360544217,sapio,2,0.1480384900074019,exercitvs/1,2,0.17543859649122806,svccendo,2,0.17331022530329288,filia,2,0.1669449081803005,honorificvs,2,0.15349194167306215
