,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
assvm/1,4,0.303951367781155,video,4,0.293470286133529,avditor,3,0.2707581227436823,etenim,4,0.3305785123966942,regivs,4,0.3284072249589491,rex,3,0.2652519893899204,ocvlvs,4,0.3805899143672693,lindissi/n,4,0.3192338387869114,observo,4,0.33726812816188867,tres,4,0.32573289902280134
avfero,4,0.303951367781155,pater,4,0.293470286133529,simvl/1,3,0.2707581227436823,ostendo,4,0.3305785123966942,honor,4,0.3284072249589491,noster,3,0.2652519893899204,aio,4,0.3805899143672693,sancio,4,0.3192338387869114,sentio,4,0.33726812816188867,capvt,4,0.32573289902280134
caro/1,4,0.303951367781155,veritas,4,0.293470286133529,institvo,3,0.2707581227436823,dolor,4,0.3305785123966942,doctor,4,0.3284072249589491,dignvs,3,0.2652519893899204,desidero,3,0.285442435775452,obsecro,4,0.3192338387869114,trado,4,0.33726812816188867,aeternvs,4,0.32573289902280134
homo,4,0.303951367781155,mevs,4,0.293470286133529,videlicet,3,0.2707581227436823,sacer,4,0.3305785123966942,apostolvs,4,0.3284072249589491,ecclesia,3,0.2652519893899204,stvdivm,3,0.285442435775452,qvondam,4,0.3192338387869114,cvpio,4,0.33726812816188867,religio,4,0.32573289902280134
seqvor,4,0.303951367781155,aetas,4,0.293470286133529,qvalis/1,3,0.2707581227436823,nvmqvam,4,0.3305785123966942,parvvs/2,4,0.3284072249589491,venerabilis,3,0.2652519893899204,tvvs,3,0.285442435775452,vmqvam,4,0.3192338387869114,historia,3,0.25295109612141653,novvs,4,0.32573289902280134
cavsa,4,0.303951367781155,primvs,4,0.293470286133529,recipio,3,0.2707581227436823,absolvo,4,0.3305785123966942,bellvm,4,0.3284072249589491,regio,3,0.2652519893899204,avdio,3,0.285442435775452,facio,4,0.3192338387869114,desidero,3,0.25295109612141653,nolo,4,0.32573289902280134
intvs/2,4,0.303951367781155,contingo/1,4,0.293470286133529,ardeo,3,0.2707581227436823,qvaero,4,0.3305785123966942,exercitvs/1,4,0.3284072249589491,ibi,3,0.2652519893899204,scriptvra,3,0.285442435775452,fero,4,0.3192338387869114,accendo,3,0.25295109612141653,deprecor,4,0.32573289902280134
svpra/2,4,0.303951367781155,relinqvo,4,0.293470286133529,prope/2,3,0.2707581227436823,timor,4,0.3305785123966942,conseqvor,4,0.3284072249589491,episcopvs,3,0.2652519893899204,bonvs,3,0.285442435775452,contingo/1,4,0.3192338387869114,scribo,3,0.25295109612141653,cvnctvs,4,0.32573289902280134
pecvnia,4,0.303951367781155,peregrinvs/2,4,0.293470286133529,nox,3,0.2707581227436823,honorificvs,4,0.3305785123966942,postmodvm,4,0.3284072249589491,sacerdos,3,0.2652519893899204,avditor,3,0.285442435775452,respondeo,4,0.3192338387869114,revereor,3,0.25295109612141653,animvs,4,0.32573289902280134
svscipio,4,0.303951367781155,mors,4,0.293470286133529,facio,3,0.2707581227436823,soror,4,0.3305785123966942,ecclesiasticvs,3,0.24630541871921183,vita,3,0.2652519893899204,pivs,3,0.285442435775452,do,4,0.3192338387869114,sancio,3,0.25295109612141653,doctrina,4,0.32573289902280134
agmen,4,0.303951367781155,praemivm,4,0.293470286133529,egredior,3,0.2707581227436823,cvro,3,0.24793388429752067,plenvs,3,0.24630541871921183,natio/1,3,0.2652519893899204,dignvs,3,0.285442435775452,res,4,0.3192338387869114,obsecro,3,0.25295109612141653,convenio,4,0.32573289902280134
invicem,4,0.303951367781155,sacramentvm,4,0.293470286133529,tres,3,0.2707581227436823,affero,3,0.24793388429752067,doceo,3,0.24630541871921183,aqva,3,0.2652519893899204,abba,3,0.285442435775452,virtvs,4,0.3192338387869114,aetas,3,0.25295109612141653,nihil,4,0.32573289902280134
ivvenis/2,4,0.303951367781155,postvlo,4,0.293470286133529,dvo,3,0.2707581227436823,percipio,3,0.24793388429752067,papa,3,0.24630541871921183,ferrvm,3,0.2652519893899204,diligens,3,0.285442435775452,miracvlvm,4,0.3192338387869114,vter/4,3,0.25295109612141653,cor,4,0.32573289902280134
svccedo/1,4,0.303951367781155,kalendae,4,0.293470286133529,gavdivm,3,0.2707581227436823,certvs,3,0.24793388429752067,videlicet,3,0.24630541871921183,redeo/1,3,0.2652519893899204,discipvlvs,3,0.285442435775452,congrvvs,4,0.3192338387869114,volo/3,3,0.25295109612141653,dispono,4,0.32573289902280134
praecedo/1,4,0.303951367781155,appareo,4,0.293470286133529,vllvs,3,0.2707581227436823,qvondam,3,0.24793388429752067,pater,3,0.24630541871921183,secedo/1,3,0.2652519893899204,videlicet,3,0.285442435775452,sermo,4,0.3192338387869114,hvc,3,0.25295109612141653,appareo,4,0.32573289902280134
integer,4,0.303951367781155,ablvo,4,0.293470286133529,donec,3,0.2707581227436823,qvidam,3,0.24793388429752067,mercii/n,3,0.24630541871921183,hora,3,0.2652519893899204,praesvm/1,3,0.285442435775452,cogito,4,0.3192338387869114,nolo,3,0.25295109612141653,trado,4,0.32573289902280134
disciplina,4,0.303951367781155,postmodvm,4,0.293470286133529,ivbeo,3,0.2707581227436823,praeclarvs,3,0.24793388429752067,genvs/1,3,0.24630541871921183,perhibeo,3,0.2652519893899204,praesens,3,0.285442435775452,homo,4,0.3192338387869114,oratio,3,0.25295109612141653,cvra,3,0.24429967426710095
corripio,4,0.303951367781155,disciplina,4,0.293470286133529,virtvs,3,0.2707581227436823,iaceo,3,0.24793388429752067,soleo,3,0.24630541871921183,qvamvis/1,3,0.2652519893899204,insvla,3,0.285442435775452,lvx,4,0.3192338387869114,cvnctvs,3,0.25295109612141653,divinvs/2,3,0.24429967426710095
gloriosvs,3,0.22796352583586624,corrigo,4,0.293470286133529,nolo,3,0.2707581227436823,inqvio,3,0.24793388429752067,lapis,3,0.24630541871921183,ergo/2,3,0.2652519893899204,qvalis/1,3,0.285442435775452,exspecto,4,0.3192338387869114,animvs,3,0.25295109612141653,beatvs,3,0.24429967426710095
rex,3,0.22796352583586624,solvo,4,0.293470286133529,ieivnivm,3,0.2707581227436823,res,3,0.24793388429752067,redeo/1,3,0.24630541871921183,volo/3,3,0.2652519893899204,vita,3,0.285442435775452,membrvm,4,0.3192338387869114,defvngor,3,0.25295109612141653,pater,3,0.24429967426710095
desidero,3,0.22796352583586624,presbyter,3,0.22010271460014674,morior,3,0.2707581227436823,nemo,3,0.24793388429752067,sicvt/1,3,0.24630541871921183,consentio,3,0.2652519893899204,antistes,3,0.285442435775452,revoco,4,0.3192338387869114,praefero,3,0.25295109612141653,pervenio,3,0.24429967426710095
erga,3,0.22796352583586624,nvper,3,0.22010271460014674,cogito,3,0.2707581227436823,donec,3,0.24793388429752067,sex,3,0.24630541871921183,dvx,3,0.2652519893899204,memini,3,0.285442435775452,cesso,4,0.3192338387869114,gravis,3,0.25295109612141653,antistes,3,0.24429967426710095
scio,3,0.22796352583586624,refero,3,0.22010271460014674,labor/1,3,0.2707581227436823,svpero,3,0.24793388429752067,scoti/n,3,0.24630541871921183,popvlvs/1,3,0.2652519893899204,excipio,3,0.285442435775452,compositvm,4,0.3192338387869114,intentio,3,0.25295109612141653,scio,3,0.24429967426710095
siqvis,3,0.22796352583586624,devs,3,0.22010271460014674,actvs/3,3,0.2707581227436823,vester,3,0.24793388429752067,primvs,3,0.24630541871921183,sine,3,0.2652519893899204,locvs,3,0.285442435775452,somnvs,4,0.3192338387869114,ordino,3,0.25295109612141653,excipio,3,0.24429967426710095
aperio,3,0.22796352583586624,cvro,3,0.22010271460014674,nihil,3,0.2707581227436823,misericordia,3,0.24793388429752067,qvamvis/1,3,0.24630541871921183,regivs,3,0.2652519893899204,longvs,3,0.285442435775452,stvdivm,3,0.23942537909018355,nego,3,0.25295109612141653,certvs,3,0.24429967426710095
modvs,3,0.22796352583586624,institvo,3,0.22010271460014674,natvra,3,0.2707581227436823,caelestis,3,0.24793388429752067,ambo/2,3,0.24630541871921183,vsvs,3,0.2652519893899204,genvs/1,3,0.285442435775452,dignvs,3,0.23942537909018355,siqvidem,3,0.25295109612141653,credo,3,0.24429967426710095
ignis,3,0.22796352583586624,regio,3,0.22010271460014674,clarvs,3,0.2707581227436823,honor,3,0.24793388429752067,ibidem,3,0.24630541871921183,virtvs,3,0.2652519893899204,qvia,3,0.285442435775452,cognosco,3,0.23942537909018355,ostendo,3,0.25295109612141653,nvllvs,3,0.24429967426710095
matvtinvs,3,0.22796352583586624,praesens,3,0.22010271460014674,libero,3,0.2707581227436823,dominicvs,3,0.24793388429752067,crvx,3,0.24630541871921183,gero,3,0.2652519893899204,hora,3,0.285442435775452,abba,3,0.23942537909018355,svpra/2,3,0.25295109612141653,adhvc,3,0.24429967426710095
intro/1,3,0.22796352583586624,condo,3,0.22010271460014674,ivdicivm,3,0.2707581227436823,defvngor,3,0.24793388429752067,cvnctvs,3,0.24630541871921183,devotio,3,0.2652519893899204,lingva,3,0.285442435775452,video,3,0.23942537909018355,exspecto,3,0.25295109612141653,confiteor,3,0.24429967426710095
impetro,3,0.22796352583586624,svpernvs,3,0.22010271460014674,cerno,3,0.2707581227436823,devotio,3,0.24793388429752067,conflvo,3,0.24630541871921183,decet,3,0.2652519893899204,primvs,3,0.285442435775452,videlicet,3,0.23942537909018355,commendo,3,0.25295109612141653,dono,3,0.24429967426710095
magnvs,3,0.22796352583586624,singvlvs,3,0.22010271460014674,timeo,3,0.2707581227436823,caro/1,3,0.24793388429752067,dominicvs,3,0.24630541871921183,sors,3,0.2652519893899204,egredior,3,0.285442435775452,invenio,3,0.23942537909018355,teneo,3,0.25295109612141653,hodie,3,0.24429967426710095
aspicio,3,0.22796352583586624,qvondam,3,0.22010271460014674,damnatio,3,0.2707581227436823,consvo,3,0.24793388429752067,incarnatio,3,0.24630541871921183,via,3,0.2652519893899204,novvs,3,0.285442435775452,affero,3,0.23942537909018355,tango,3,0.25295109612141653,tertivs,3,0.24429967426710095
res,3,0.22796352583586624,qvia,3,0.22010271460014674,silentivm,3,0.2707581227436823,conversatio,3,0.24793388429752067,idolvm,3,0.24630541871921183,perficio,3,0.2652519893899204,caelestis,3,0.285442435775452,pars,3,0.23942537909018355,qvaero,3,0.25295109612141653,totvs,3,0.24429967426710095
servo,3,0.22796352583586624,permaneo,3,0.22010271460014674,accedo/1,3,0.2707581227436823,cavsa,3,0.24793388429752067,semper,3,0.24630541871921183,pascha,3,0.2652519893899204,primo,3,0.285442435775452,svpersvm/1,3,0.23942537909018355,diligo/3,3,0.25295109612141653,fvtvrvs,3,0.24429967426710095
propter/2,3,0.22796352583586624,adeo/1,3,0.22010271460014674,amplvs,3,0.2707581227436823,amor,3,0.24793388429752067,idvs,3,0.24630541871921183,vbicvmqve/2,3,0.2652519893899204,labor/1,3,0.285442435775452,aetas,3,0.23942537909018355,abbatissa,3,0.25295109612141653,relinqvo,3,0.24429967426710095
secerno,3,0.22796352583586624,cvmqve,3,0.22010271460014674,virvs,3,0.2707581227436823,intelligo,3,0.24793388429752067,alter,3,0.24630541871921183,nosco,2,0.17683465959328026,vrbs,3,0.285442435775452,adhvc,3,0.23942537909018355,presbyter,2,0.16863406408094433,secvndvs/1,3,0.24429967426710095
familia,3,0.22796352583586624,eligo/3,3,0.22010271460014674,edvco/2,3,0.2707581227436823,pax,3,0.24793388429752067,canto,3,0.24630541871921183,divinvs/2,2,0.17683465959328026,cavsa,3,0.285442435775452,servo,3,0.23942537909018355,prior,2,0.16863406408094433,praedico/2,3,0.24429967426710095
prohibeo,3,0.22796352583586624,hactenvs,3,0.22010271460014674,tormentvm,3,0.2707581227436823,vvltvs,3,0.24793388429752067,adivvo,3,0.24630541871921183,cetervs,2,0.17683465959328026,sacramentvm,3,0.285442435775452,spativm,3,0.23942537909018355,verbvm,2,0.16863406408094433,confero,3,0.24429967426710095
oro,3,0.22796352583586624,dvo,3,0.22010271460014674,tempestas,3,0.2707581227436823,tandem,3,0.24793388429752067,pascha,3,0.24630541871921183,cvro,2,0.17683465959328026,lvx,3,0.285442435775452,maneo,3,0.23942537909018355,cvra,2,0.16863406408094433,eatenvs,3,0.24429967426710095
debeo,3,0.22796352583586624,christianvs/2,3,0.22010271460014674,ascendo,3,0.2707581227436823,amplvs,3,0.24793388429752067,divido,3,0.24630541871921183,diligens,2,0.17683465959328026,praedicatio,3,0.285442435775452,relinqvo,3,0.23942537909018355,cognosco,2,0.16863406408094433,idolvm,3,0.24429967426710095
devotio,3,0.22796352583586624,ibidem,3,0.22010271460014674,timor,3,0.2707581227436823,filia,3,0.24793388429752067,regno,3,0.24630541871921183,video,2,0.17683465959328026,rvrsvs,3,0.285442435775452,annvs,3,0.23942537909018355,vigilo,2,0.16863406408094433,parvvs/2,3,0.24429967426710095
saecvlaris,3,0.22796352583586624,doctrina,3,0.22010271460014674,ordo,3,0.2707581227436823,femina,3,0.24793388429752067,qvod/1,3,0.24630541871921183,invenio,2,0.17683465959328026,prex,3,0.285442435775452,parvvs/2,3,0.23942537909018355,dvbito,2,0.16863406408094433,repente,3,0.24429967426710095
perdo,3,0.22796352583586624,doctor,3,0.22010271460014674,incvmbo,3,0.2707581227436823,consecro,3,0.24793388429752067,sacro,3,0.24630541871921183,affero,2,0.17683465959328026,gloriosvs,2,0.19029495718363465,proficio,3,0.23942537909018355,omnis,2,0.16863406408094433,pecvnia,3,0.24429967426710095
semper,3,0.22796352583586624,dominicvs,3,0.22010271460014674,castigo,3,0.2707581227436823,sacro,3,0.24793388429752067,imbvo,3,0.24630541871921183,colligo/3,2,0.17683465959328026,presbyter,2,0.19029495718363465,nihil,3,0.23942537909018355,ervdio,2,0.16863406408094433,via,3,0.24429967426710095
lectio,3,0.22796352583586624,sermo,3,0.22010271460014674,dispensatio,3,0.2707581227436823,praeparo/2,3,0.24793388429752067,vicvs,3,0.24630541871921183,praesens,2,0.17683465959328026,plenvs,2,0.19029495718363465,propono,3,0.23942537909018355,provincia,2,0.16863406408094433,maior,3,0.24429967426710095
lvx,3,0.22796352583586624,negotivm,3,0.22010271460014674,plenvs,2,0.18050541516245489,clades,3,0.24793388429752067,vervs,2,0.16420361247947454,proximvs,2,0.17683465959328026,amplector,2,0.19029495718363465,ivvo,3,0.23942537909018355,discipvlvs,2,0.16863406408094433,tandem,3,0.24429967426710095
vestis,3,0.22796352583586624,conversatio,3,0.22010271460014674,tvvs,2,0.18050541516245489,locvlvs,3,0.24793388429752067,maxime,2,0.16420361247947454,diversvs,2,0.17683465959328026,solvs,2,0.19029495718363465,spiritvs,3,0.23942537909018355,roma/n,2,0.16863406408094433,praedico/1,3,0.24429967426710095
facies,3,0.22796352583586624,vaco,3,0.22010271460014674,nosco,2,0.18050541516245489,nomino,3,0.24793388429752067,cvra,2,0.16420361247947454,excipio,2,0.17683465959328026,sollicitvs,2,0.19029495718363465,hostis,3,0.23942537909018355,romanvs/a,2,0.16863406408094433,consvlo,3,0.24429967426710095
div,3,0.22796352583586624,ivdicivm,3,0.22010271460014674,noster,2,0.18050541516245489,eximivs,3,0.24793388429752067,dignvs,2,0.16420361247947454,certvs,2,0.17683465959328026,devs,2,0.19029495718363465,moveo,3,0.23942537909018355,invenio,2,0.16863406408094433,sciscitor,3,0.24429967426710095
mereo,3,0.22796352583586624,dispono,3,0.22010271460014674,salvs,2,0.18050541516245489,limen,3,0.24793388429752067,qvoqve,2,0.16420361247947454,corpvs,2,0.17683465959328026,occasio,2,0.19029495718363465,impleo,3,0.23942537909018355,hinc,2,0.16863406408094433,sentio,3,0.24429967426710095
circvmdo,3,0.22796352583586624,vestis,3,0.22010271460014674,cvro,2,0.18050541516245489,nvper,2,0.1652892561983471,memoria,2,0.16420361247947454,incola,2,0.17683465959328026,cantvari/n,2,0.19029495718363465,sedeo,3,0.23942537909018355,praesens,2,0.16863406408094433,amplvs,3,0.24429967426710095
postmodvm,3,0.22796352583586624,placeo,3,0.22010271460014674,abba,2,0.18050541516245489,desidero,2,0.1652892561983471,vox,2,0.16420361247947454,nomen,2,0.17683465959328026,memoria,2,0.19029495718363465,amplvs,3,0.23942537909018355,svccessor,2,0.16863406408094433,colo/2,3,0.24429967426710095
appono,3,0.22796352583586624,filia,3,0.22010271460014674,invenio,2,0.18050541516245489,sollicitvs,2,0.1652892561983471,postea,2,0.16420361247947454,vnde/1,2,0.17683465959328026,archiepiscopvs,2,0.19029495718363465,gavdeo,3,0.23942537909018355,fidelis/2,2,0.16863406408094433,donvm,3,0.24429967426710095
incorrvptvs,3,0.22796352583586624,faveo,3,0.22010271460014674,avdeo,2,0.18050541516245489,notitia,2,0.1652892561983471,itaqve,2,0.16420361247947454,ivmentvm,2,0.17683465959328026,venerabilis,2,0.19029495718363465,tango,3,0.23942537909018355,scio,2,0.16863406408094433,beneficivm,3,0.24429967426710095
cesso,3,0.22796352583586624,cvpio,3,0.22010271460014674,erga,2,0.18050541516245489,simvl/1,2,0.1652892561983471,svccessor,2,0.16420361247947454,genvs/1,2,0.17683465959328026,ervdio,2,0.19029495718363465,presbyterivm,3,0.23942537909018355,lindisfarnensis/a,2,0.16863406408094433,gavdeo,3,0.24429967426710095
exigo,3,0.22796352583586624,princeps/2,3,0.22010271460014674,scio,2,0.18050541516245489,roma/n,2,0.1652892561983471,dico/2,2,0.16420361247947454,copiosvs,2,0.17683465959328026,vox,2,0.19029495718363465,vbicvmqve/2,3,0.23942537909018355,reperio,2,0.16863406408094433,sedvlvs,2,0.16286644951140067
morbvs,3,0.22796352583586624,prior,2,0.1467351430667645,lindisfarnensis/a,2,0.18050541516245489,vsqve,2,0.1652892561983471,proximvs,2,0.16420361247947454,inclvdo,2,0.17683465959328026,roma/n,2,0.19029495718363465,sedvlvs,2,0.1596169193934557,voco,2,0.16863406408094433,refero,2,0.16286644951140067
removeo,3,0.22796352583586624,tvvs,2,0.1467351430667645,simplex,2,0.18050541516245489,opvs/1,2,0.1652892561983471,recipero,2,0.16420361247947454,pvlcher,2,0.17683465959328026,permitto,2,0.19029495718363465,devs,2,0.1596169193934557,praeclarvs,2,0.16863406408094433,sollicitvs,2,0.16286644951140067
nvper,2,0.1519756838905775,noster,2,0.1467351430667645,nomen,2,0.18050541516245489,vita,2,0.1652892561983471,qvalis/1,2,0.16420361247947454,aetas,2,0.17683465959328026,invenio,2,0.19029495718363465,cvro,2,0.1596169193934557,instrvo,2,0.16863406408094433,cetervs,2,0.16286644951140067
probo,2,0.1519756838905775,dignvs,2,0.1467351430667645,mvltvs,2,0.18050541516245489,lindisfarnensis/a,2,0.1652892561983471,vita,2,0.16420361247947454,ardeo,2,0.17683465959328026,reverto,2,0.19029495718363465,memoria,2,0.1596169193934557,fero,2,0.16863406408094433,disco,2,0.16286644951140067
noster,2,0.1519756838905775,scribo,2,0.1467351430667645,voco,2,0.18050541516245489,obsecro,2,0.1652892561983471,ago,2,0.16420361247947454,medivs,2,0.17683465959328026,consilivm,2,0.19029495718363465,vox,2,0.1596169193934557,impetro,2,0.16863406408094433,cvro,2,0.16286644951140067
cvra,2,0.1519756838905775,venerabilis,2,0.1467351430667645,praeclarvs,2,0.18050541516245489,intercessio,2,0.1652892561983471,natio/1,2,0.16420361247947454,vter/4,2,0.17683465959328026,affero,2,0.19029495718363465,nonnvllvs,2,0.1596169193934557,ambo/2,2,0.16863406408094433,institvo,2,0.16286644951140067
pivs,2,0.1519756838905775,invenio,2,0.1467351430667645,vmqvam,2,0.18050541516245489,vnde/1,2,0.1652892561983471,corpvs,2,0.16420361247947454,permaneo,2,0.17683465959328026,itaqve,2,0.19029495718363465,fides/2,2,0.1596169193934557,hodie,2,0.16863406408094433,vox,2,0.16286644951140067
devs,2,0.1519756838905775,opvs/1,2,0.1467351430667645,nobilis/2,2,0.18050541516245489,aetas,2,0.1652892561983471,britannia/n,2,0.16420361247947454,nimirvm,2,0.17683465959328026,colligo/3,2,0.19029495718363465,exinde,2,0.1596169193934557,consto,2,0.16863406408094433,praesvm/1,2,0.16286644951140067
simvl/1,2,0.1519756838905775,avstralis,2,0.1467351430667645,advenio,2,0.18050541516245489,modvs,2,0.1652892561983471,maximvs,2,0.16420361247947454,nvmervs,2,0.17683465959328026,nordanhymbri/n,2,0.19029495718363465,fidelis/2,2,0.1596169193934557,propter/2,2,0.16863406408094433,invenio,2,0.16286644951140067
occasio,2,0.1519756838905775,habeo,2,0.1467351430667645,redeo/1,2,0.18050541516245489,aqva,2,0.1652892561983471,flvvivs,2,0.16420361247947454,liber/1,2,0.17683465959328026,mando/2,2,0.19029495718363465,siqvis,2,0.1596169193934557,potivs,2,0.16863406408094433,consilivm,2,0.16286644951140067
vox,2,0.1519756838905775,pono,2,0.1467351430667645,nimirvm,2,0.18050541516245489,ignis,2,0.1652892561983471,ferrvm,2,0.16420361247947454,svmmvs,2,0.17683465959328026,innvmervs,2,0.19029495718363465,civitas,2,0.1596169193934557,familia,2,0.16863406408094433,gratia,2,0.16286644951140067
alivs,2,0.1519756838905775,infirmitas,2,0.1467351430667645,lingva,2,0.18050541516245489,nox,2,0.1652892561983471,ignis,2,0.16420361247947454,scientia,2,0.17683465959328026,libellvs,2,0.19029495718363465,voco,2,0.1596169193934557,capvt,2,0.16863406408094433,proximvs,2,0.16286644951140067
pars,2,0.1519756838905775,credo,2,0.1467351430667645,confiteor,2,0.18050541516245489,dies,2,0.1652892561983471,vter/4,2,0.16420361247947454,primvs,2,0.17683465959328026,reperio,2,0.19029495718363465,ivmentvm,2,0.1596169193934557,praecipio,2,0.16863406408094433,sacerdos,2,0.16286644951140067
ministerivm,2,0.1519756838905775,nomen,2,0.1467351430667645,incipio,2,0.18050541516245489,nimirvm,2,0.1652892561983471,adhvc,2,0.16420361247947454,inqvio,2,0.17683465959328026,simplex,2,0.19029495718363465,noctvrnvs,2,0.1596169193934557,interpres,2,0.16863406408094433,frater,2,0.16286644951140067
pervenio,2,0.1519756838905775,qvidam,2,0.1467351430667645,sino,2,0.18050541516245489,secedo/1,2,0.1652892561983471,plaga/2,2,0.16420361247947454,aspicio,2,0.17683465959328026,certvs,2,0.19029495718363465,sicvt/1,2,0.1596169193934557,antea,2,0.16863406408094433,diversvs,2,0.16286644951140067
olim,2,0.1519756838905775,aer,2,0.1467351430667645,magnvs,2,0.18050541516245489,sex,2,0.1652892561983471,contra/2,2,0.16420361247947454,adeo/1,2,0.17683465959328026,habeo,2,0.19029495718363465,commvnis,2,0.1596169193934557,christianvs/2,2,0.16863406408094433,sancio,2,0.16286644951140067
svpernvs,2,0.1519756838905775,nox,2,0.1467351430667645,procedo/1,2,0.18050541516245489,facio,2,0.1652892561983471,nvmervs,2,0.16420361247947454,coepio,2,0.17683465959328026,natio/1,2,0.19029495718363465,accipio,2,0.1596169193934557,religio,2,0.16863406408094433,adicio,2,0.16286644951140067
svvs,2,0.1519756838905775,vter/4,2,0.1467351430667645,sto,2,0.18050541516245489,fero,2,0.1652892561983471,servo,2,0.16420361247947454,vxor,2,0.17683465959328026,infirmitas,2,0.19029495718363465,ingredior,2,0.1596169193934557,regivs,2,0.16863406408094433,siqvis,2,0.16286644951140067
locvs,2,0.1519756838905775,secedo/1,2,0.1467351430667645,secerno,2,0.18050541516245489,contingo/1,2,0.1652892561983471,qvin/1,2,0.16420361247947454,tertivs,2,0.17683465959328026,mens,2,0.19029495718363465,volo/3,2,0.1596169193934557,ritvs,2,0.16863406408094433,voco,2,0.16286644951140067
mvltvs,2,0.1519756838905775,impetro,2,0.1467351430667645,aeternvs,2,0.18050541516245489,perhibeo,2,0.1652892561983471,patria,2,0.16420361247947454,sto,2,0.17683465959328026,svpernvs,2,0.19029495718363465,vxor,2,0.1596169193934557,avfero,2,0.16863406408094433,copiosvs,2,0.16286644951140067
civitas,2,0.1519756838905775,respondeo,2,0.1467351430667645,antea,2,0.18050541516245489,aspicio,2,0.1652892561983471,popvlvs/1,2,0.16420361247947454,propter/2,2,0.17683465959328026,singvlvs,2,0.19029495718363465,sto,2,0.1596169193934557,ieivnivm,2,0.16863406408094433,valeo,2,0.16286644951140067
voco,2,0.1519756838905775,habito,2,0.1467351430667645,religio,2,0.18050541516245489,consto,2,0.1652892561983471,dominvs,2,0.16420361247947454,qvin/1,2,0.17683465959328026,mvltvs,2,0.19029495718363465,flvmen,2,0.1596169193934557,velvt/1,2,0.16863406408094433,ivxta/1,2,0.16286644951140067
interpono,2,0.1519756838905775,coepio,2,0.1467351430667645,assvm/1,2,0.18050541516245489,vivo,2,0.1652892561983471,caelvm/1,2,0.16420361247947454,potivs,2,0.17683465959328026,qvidam,2,0.19029495718363465,dvo,2,0.1596169193934557,sperno,2,0.16863406408094433,ingredior,2,0.16286644951140067
terra,2,0.1519756838905775,dvx,2,0.1467351430667645,praedico/3,2,0.18050541516245489,qvin/1,2,0.1652892561983471,maneo,2,0.16420361247947454,dives,2,0.17683465959328026,adhvc,2,0.19029495718363465,capvt,2,0.1596169193934557,morior,2,0.16863406408094433,qvamvis/1,2,0.16286644951140067
ardor,2,0.1519756838905775,spativm,2,0.1467351430667645,hvc,2,0.18050541516245489,dvo,2,0.1652892561983471,comes,2,0.16420361247947454,patria,2,0.17683465959328026,svmmvs,2,0.19029495718363465,dominvs,2,0.1596169193934557,baptizo,2,0.16863406408094433,inqvio,2,0.16286644951140067
contra/2,2,0.1519756838905775,tantvs,2,0.1467351430667645,commvnico,2,0.18050541516245489,praecipio,2,0.1652892561983471,relinqvo,2,0.16420361247947454,antiqvitvs,2,0.17683465959328026,facio,2,0.19029495718363465,hvc,2,0.1596169193934557,oro,2,0.16863406408094433,habito,2,0.16286644951140067
liber/1,2,0.1519756838905775,ferme,2,0.1467351430667645,mos,2,0.18050541516245489,promitto,2,0.1652892561983471,prohibeo,2,0.16420361247947454,secerno,2,0.17683465959328026,fero,2,0.19029495718363465,hospitivm,2,0.1596169193934557,doctor,2,0.16863406408094433,consto,2,0.16286644951140067
primvs,2,0.1519756838905775,praecipio,2,0.1467351430667645,misericordia,2,0.18050541516245489,ministro,2,0.1652892561983471,servio,2,0.16420361247947454,regnvm,2,0.17683465959328026,inqvio,2,0.19029495718363465,avfero,2,0.1596169193934557,debeo,2,0.16863406408094433,magnitvdo,2,0.16286644951140067
contingo/1,2,0.1519756838905775,gavdivm,2,0.1467351430667645,patior,2,0.18050541516245489,ibidem,2,0.1652892561983471,animvs,2,0.16420361247947454,ministro,2,0.17683465959328026,aspicio,2,0.19029495718363465,mos,2,0.1596169193934557,annvs,2,0.16863406408094433,vllvs,2,0.16286644951140067
respondeo,2,0.1519756838905775,religio,2,0.1467351430667645,animvs,2,0.18050541516245489,relinqvo,2,0.1652892561983471,doctrina,2,0.16420361247947454,donec,2,0.17683465959328026,talis,2,0.19029495718363465,servio,2,0.1596169193934557,transfero,2,0.16863406408094433,ministro,2,0.16286644951140067
coepio,2,0.1519756838905775,domvs,2,0.1467351430667645,miracvlvm,2,0.18050541516245489,nolo,2,0.1652892561983471,miracvlvm,2,0.16420361247947454,religio,2,0.17683465959328026,dives,2,0.19029495718363465,praedico/2,2,0.1596169193934557,dvco,2,0.16863406408094433,donec,2,0.16286644951140067
consentio,2,0.1519756838905775,virtvs,2,0.1467351430667645,cotidie,2,0.18050541516245489,oratio,2,0.1652892561983471,qvasi/1,2,0.16420361247947454,svpero,2,0.17683465959328026,regnvm,2,0.19029495718363465,svavis,2,0.1596169193934557,homo,2,0.16863406408094433,vocabvlvm,2,0.16286644951140067
