,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
nvllvs,2,0.17316017316017315,cerno,2,0.15760441292356187,gladivs,2,0.18399264029438822,debeo,2,0.1936108422071636,regnvm,2,0.1607717041800643,regnvm,2,0.16116035455278002,continvvs,2,0.16012810248198558,contingo/1,2,0.14936519790888725,transeo/1,2,0.16194331983805668,sacramentvm,2,0.16501650165016502
soleo,2,0.17316017316017315,commendo,2,0.15760441292356187,cogitatio,2,0.18399264029438822,pertineo,2,0.1936108422071636,promitto,2,0.1607717041800643,fvtvrvs,2,0.16116035455278002,mater,2,0.16012810248198558,intro/1,2,0.14936519790888725,iacto,2,0.16194331983805668,resvrrectio,2,0.16501650165016502
ivxta/1,2,0.17316017316017315,pvgno,2,0.15760441292356187,praecedo/1,2,0.18399264029438822,observo,2,0.1936108422071636,ibidem,2,0.1607717041800643,domvs,2,0.16116035455278002,barbarvs/2,2,0.16012810248198558,volo/3,2,0.14936519790888725,pvlvis,2,0.16194331983805668,manifestvs,2,0.16501650165016502
instrvo,2,0.17316017316017315,desiderivm,2,0.15760441292356187,pridie,2,0.18399264029438822,postvlo,2,0.1936108422071636,misericordia,2,0.1607717041800643,novvs,2,0.16116035455278002,hvmilis,2,0.16012810248198558,eligo/3,2,0.14936519790888725,nihil,2,0.16194331983805668,lvx,2,0.16501650165016502
adhvc,2,0.17316017316017315,perdvco,2,0.15760441292356187,praeparo/2,2,0.18399264029438822,narro,2,0.1936108422071636,vigilia,2,0.1607717041800643,relinqvo,2,0.16116035455278002,praedicatio,2,0.16012810248198558,remaneo,2,0.14936519790888725,ordino,2,0.16194331983805668,pavper,2,0.16501650165016502
longe,2,0.17316017316017315,dispono,2,0.15760441292356187,veneratio,2,0.18399264029438822,pavlinvs/n1,2,0.1936108422071636,gradvs,2,0.1607717041800643,nolo,2,0.16116035455278002,dispono,2,0.16012810248198558,egredior,2,0.14936519790888725,patefacio,2,0.16194331983805668,testimonivm,2,0.16501650165016502
hora,2,0.17316017316017315,migro,2,0.15760441292356187,indicivm,2,0.18399264029438822,vtilitas,2,0.1936108422071636,transfero,2,0.1607717041800643,oratio,2,0.16116035455278002,teneo,2,0.16012810248198558,spativm,2,0.14936519790888725,libero,2,0.16194331983805668,benedictio,2,0.16501650165016502
facio,2,0.17316017316017315,canto,2,0.15760441292356187,excito/1,2,0.18399264029438822,imbvo,2,0.1936108422071636,pontificatvs,2,0.1607717041800643,sperno,2,0.16116035455278002,contineo,2,0.16012810248198558,familia,2,0.14936519790888725,pereo/1,2,0.16194331983805668,exspecto,2,0.16501650165016502
coepio,2,0.17316017316017315,adivvo,2,0.15760441292356187,appono,2,0.18399264029438822,conspicio,2,0.1936108422071636,parvvs/2,2,0.1607717041800643,postqvam,2,0.16116035455278002,tandem,2,0.16012810248198558,aeternvs,2,0.14936519790888725,vestimentvm,2,0.16194331983805668,moveo,2,0.16501650165016502
cvmqve,2,0.17316017316017315,necessitas,2,0.15760441292356187,cesso,2,0.18399264029438822,iter,2,0.1936108422071636,mors,2,0.1607717041800643,sermo,2,0.16116035455278002,ivstvs,2,0.16012810248198558,gavdivm,2,0.14936519790888725,desiderivm,2,0.16194331983805668,praedicatio,2,0.16501650165016502
potivs,2,0.17316017316017315,invicem,2,0.15760441292356187,morbvs,2,0.18399264029438822,presbyter,1,0.0968054211035818,qvodammodo,2,0.1607717041800643,apostolvs,2,0.16116035455278002,sedeo,2,0.16012810248198558,svpervenio,2,0.14936519790888725,dispono,2,0.16194331983805668,sepelio,2,0.16501650165016502
maneo,2,0.17316017316017315,portio,2,0.15760441292356187,gravo,2,0.18399264029438822,ecclesiasticvs,1,0.0968054211035818,nihil,2,0.1607717041800643,idolvm,2,0.16116035455278002,fvga,2,0.16012810248198558,assvm/1,2,0.14936519790888725,damnatio,2,0.16194331983805668,resvrgo,2,0.16501650165016502
novvs,2,0.17316017316017315,femina,2,0.15760441292356187,solvo,2,0.18399264029438822,nvnc,1,0.0968054211035818,exemplvm,2,0.1607717041800643,repente,2,0.16116035455278002,defendo,2,0.16012810248198558,cvnctvs,2,0.14936519790888725,impleo,2,0.16194331983805668,via,2,0.16501650165016502
cvnctvs,2,0.17316017316017315,spero,2,0.15760441292356187,congregatio,2,0.18399264029438822,maxime,1,0.0968054211035818,lectio,2,0.1607717041800643,labor/1,2,0.16116035455278002,amplvs,2,0.16012810248198558,oro,2,0.14936519790888725,traho,2,0.16194331983805668,canto,2,0.16501650165016502
dvm/2,2,0.17316017316017315,sacro,2,0.15760441292356187,provisio,2,0.18399264029438822,vir,1,0.0968054211035818,laboro,2,0.1607717041800643,intentio,2,0.16116035455278002,colo/2,2,0.16012810248198558,gradvs,2,0.14936519790888725,miles,2,0.16194331983805668,prex,2,0.16501650165016502
primo,2,0.17316017316017315,pergo,2,0.15760441292356187,lectvlvs,2,0.18399264029438822,cvra,1,0.0968054211035818,sors,2,0.1607717041800643,cavsa,2,0.16116035455278002,svfficio,2,0.16012810248198558,transfero,2,0.14936519790888725,portio,2,0.16194331983805668,devoto,2,0.16501650165016502
miracvlvm,2,0.17316017316017315,faveo,2,0.15760441292356187,dispensatio,2,0.18399264029438822,refero,1,0.0968054211035818,svpra/2,2,0.1607717041800643,lectio,2,0.16116035455278002,impetvs,2,0.16012810248198558,devotio,2,0.14936519790888725,divido,2,0.16194331983805668,fortis,2,0.16501650165016502
dominicvs,2,0.17316017316017315,ablvo,2,0.15760441292356187,pvto,2,0.18399264029438822,pivs,1,0.0968054211035818,filivs,2,0.1607717041800643,resvrrectio,2,0.16116035455278002,statim,2,0.16012810248198558,mvto/2,2,0.14936519790888725,spero,2,0.16194331983805668,monachvs,2,0.16501650165016502
incarnatio,2,0.17316017316017315,honorificvs,2,0.15760441292356187,gloriosvs,1,0.09199632014719411,rego,1,0.0968054211035818,opera,2,0.1607717041800643,ivvo,2,0.16116035455278002,virvs,2,0.16012810248198558,caro/1,2,0.14936519790888725,sagax,2,0.16194331983805668,regno,2,0.16501650165016502
sermo,2,0.17316017316017315,veneratio,2,0.15760441292356187,nvnc,1,0.09199632014719411,dvbito,1,0.0968054211035818,neqvaqvam,2,0.1607717041800643,spiritvs,2,0.16116035455278002,trado,2,0.16012810248198558,proficio,2,0.14936519790888725,appareo,2,0.16194331983805668,trado,2,0.16501650165016502
profero,2,0.17316017316017315,indicivm,2,0.15760441292356187,scriptvra,1,0.09199632014719411,svbtraho,1,0.0968054211035818,timeo,2,0.1607717041800643,intvs/2,2,0.16116035455278002,imbvo,2,0.16012810248198558,decet,2,0.14936519790888725,edvco/2,2,0.16194331983805668,gavdeo,2,0.16501650165016502
devotio,2,0.17316017316017315,cvlmen,2,0.15760441292356187,avditor,1,0.09199632014719411,cvro,1,0.0968054211035818,signvm,2,0.1607717041800643,tot,2,0.16116035455278002,paries,2,0.16012810248198558,fvngor,2,0.14936519790888725,introdvco,2,0.16194331983805668,praecedo/1,2,0.16501650165016502
largior,2,0.17316017316017315,defero,2,0.15760441292356187,pivs,1,0.09199632014719411,archiepiscopvs,1,0.0968054211035818,via,2,0.1607717041800643,dolor,2,0.16116035455278002,disciplina,2,0.16012810248198558,cavsa,2,0.14936519790888725,nvmqvam,2,0.16194331983805668,pergo,2,0.16501650165016502
perfectio,2,0.17316017316017315,incorrvptvs,2,0.15760441292356187,devs,1,0.09199632014719411,venerabilis,1,0.0968054211035818,offero,2,0.1607717041800643,constrvo,2,0.16116035455278002,gloriosvs,1,0.08006405124099279,etenim,2,0.14936519790888725,mereo,2,0.16194331983805668,honorificvs,2,0.16501650165016502
