,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
potivs,1,0.11325028312570783,antistes,1,0.10162601626016261,cesso,2,0.1841620626151013,incipio,1,0.10351966873706005,gavdivm,1,0.10362694300518134,desidero,1,0.11248593925759282,qvoqve,1,0.10405827263267431,fidelis/2,1,0.10172939979654119,consto,1,0.11389521640091116,pervenio,1,0.09980039920159679
egredior,1,0.11325028312570783,scio,1,0.10162601626016261,rex,1,0.09208103130755065,finis,1,0.10351966873706005,maneo,1,0.10362694300518134,vir,1,0.11248593925759282,postea,1,0.10405827263267431,sancio,1,0.10172939979654119,remaneo,1,0.11389521640091116,monasterivm,1,0.09980039920159679
imperivm,1,0.11325028312570783,memini,1,0.10162601626016261,historia,1,0.09208103130755065,magnvs,1,0.10351966873706005,svpervenio,1,0.10362694300518134,cvra,1,0.11248593925759282,episcopvs,1,0.10405827263267431,certvs,1,0.10172939979654119,propter/2,1,0.11389521640091116,condo,1,0.09980039920159679
dvo,1,0.11325028312570783,excipio,1,0.10162601626016261,sollicitvs,1,0.09208103130755065,dono,1,0.10351966873706005,assvm/1,1,0.10362694300518134,institvo,1,0.11248593925759282,monasterivm,1,0.10405827263267431,pono,1,0.10172939979654119,talis,1,0.11389521640091116,ago,1,0.09980039920159679
tantvs,1,0.11325028312570783,svvs,1,0.10162601626016261,rego,1,0.09208103130755065,aspicio,1,0.10351966873706005,relinqvo,1,0.10362694300518134,videlicet,1,0.11248593925759282,libellvs,1,0.10405827263267431,longvs,1,0.10172939979654119,egredior,1,0.11389521640091116,sancio,1,0.09980039920159679
dominvs,1,0.11325028312570783,britannia/n,1,0.10162601626016261,disco,1,0.09208103130755065,adeo/1,1,0.10351966873706005,nolo,1,0.10362694300518134,vsqve,1,0.11248593925759282,lindisfarnensis/a,1,0.10405827263267431,voco,1,0.10172939979654119,spativm,1,0.11389521640091116,obsecro,1,0.09980039920159679
mitto,1,0.11325028312570783,civitas,1,0.10162601626016261,venerabilis,1,0.09208103130755065,res,1,0.10351966873706005,appropinqvo,1,0.10362694300518134,fides/2,1,0.11248593925759282,britannia/n,1,0.10405827263267431,soleo,1,0.10172939979654119,ivbeo,1,0.11389521640091116,pono,1,0.09980039920159679
regnvm,1,0.11325028312570783,terra,1,0.10162601626016261,postea,1,0.09208103130755065,dvx,1,0.10351966873706005,deprecor,1,0.10362694300518134,condo,1,0.11248593925759282,mvltvs,1,0.10405827263267431,qvia,1,0.10172939979654119,christianvs/2,1,0.11389521640091116,natio/1,1,0.09980039920159679
maneo,1,0.11325028312570783,flvvivs,1,0.10162601626016261,pater,1,0.09208103130755065,qvin/1,1,0.10351966873706005,morior,1,0.10362694300518134,libellvs,1,0.11248593925759282,civitas,1,0.10405827263267431,sicvt/1,1,0.10172939979654119,religio,1,0.11389521640091116,mvltvs,1,0.09980039920159679
crvx,1,0.11325028312570783,pvlcher,1,0.10162601626016261,vsqve,1,0.09208103130755065,talis,1,0.10351966873706005,doctrina,1,0.10362694300518134,lindisfarnensis/a,1,0.11248593925759282,pvlcher,1,0.10405827263267431,nimirvm,1,0.10172939979654119,vocabvlvm,1,0.11389521640091116,vnde/1,1,0.09980039920159679
relinqvo,1,0.11325028312570783,valeo,1,0.10162601626016261,pars,1,0.09208103130755065,totvs,1,0.10351966873706005,dvm/2,1,0.10362694300518134,infirmitas,1,0.11248593925759282,valeo,1,0.10405827263267431,sedes,1,0.10172939979654119,ritvs,1,0.11389521640091116,flvvivs,1,0.09980039920159679
avfero,1,0.11325028312570783,aetas,1,0.10162601626016261,condo,1,0.09208103130755065,spativm,1,0.10351966873706005,convenio,1,0.10362694300518134,corpvs,1,0.11248593925759282,aetas,1,0.10405827263267431,impetro,1,0.10172939979654119,oratio,1,0.11389521640091116,pvlcher,1,0.09980039920159679
deprecor,1,0.11325028312570783,recipio,1,0.10162601626016261,fidelis/2,1,0.09208103130755065,mitto,1,0.10351966873706005,possessio,1,0.10362694300518134,longvs,1,0.11248593925759282,adhvc,1,0.10405827263267431,inqvio,1,0.10172939979654119,doctrina,1,0.11389521640091116,modvs,1,0.09980039920159679
servio,1,0.11325028312570783,vtpote,1,0.10162601626016261,scio,1,0.09208103130755065,donec,1,0.10351966873706005,confero,1,0.10362694300518134,civitas,1,0.11248593925759282,redeo/1,1,0.10405827263267431,volo/3,1,0.10172939979654119,caelestis,1,0.11389521640091116,recipio,1,0.09980039920159679
doctrina,1,0.11325028312570783,finis,1,0.10162601626016261,svpernvs,1,0.09208103130755065,christianvs/2,1,0.10351966873706005,potestas,1,0.10362694300518134,voco,1,0.11248593925759282,sicvt/1,1,0.10405827263267431,cvmqve,1,0.10172939979654119,honor,1,0.11389521640091116,ignis,1,0.09980039920159679
caelestis,1,0.11325028312570783,magnvs,1,0.10162601626016261,locvs,1,0.09208103130755065,religio,1,0.10351966873706005,parvvs/2,1,0.10362694300518134,vmqvam,1,0.11248593925759282,nimirvm,1,0.10405827263267431,consto,1,0.10172939979654119,transfero,1,0.11389521640091116,nobilis/2,1,0.09980039920159679
oro,1,0.11325028312570783,habito,1,0.10162601626016261,qvondam,1,0.09208103130755065,regivs,1,0.10351966873706005,saecvlvm,1,0.10362694300518134,lapis,1,0.11248593925759282,lingva,1,0.10405827263267431,egredior,1,0.10172939979654119,gero,1,0.11389521640091116,vtpote,1,0.09980039920159679
convenio,1,0.11325028312570783,servo,1,0.10162601626016261,longvs,1,0.09208103130755065,vocabvlvm,1,0.10351966873706005,transeo/1,1,0.10362694300518134,nobilis/2,1,0.11248593925759282,perhibeo,1,0.10405827263267431,capvt,1,0.10172939979654119,devotio,1,0.11389521640091116,contra/2,1,0.09980039920159679
miracvlvm,1,0.11325028312570783,sto,1,0.10162601626016261,praeclarvs,1,0.09208103130755065,hvc,1,0.10351966873706005,qvodammodo,1,0.10362694300518134,contra/2,1,0.11248593925759282,res,1,0.10405827263267431,regnvm,1,0.10172939979654119,transeo/1,1,0.11389521640091116,secedo/1,1,0.09980039920159679
possessio,1,0.11325028312570783,qvin/1,1,0.10162601626016261,valeo,1,0.09208103130755065,avfero,1,0.10351966873706005,gravis,1,0.10362694300518134,secedo/1,1,0.11248593925759282,consto,1,0.10405827263267431,religio,1,0.10172939979654119,amo,1,0.11389521640091116,primvs,1,0.09980039920159679
dominicvs,1,0.11325028312570783,egredior,1,0.10162601626016261,recipio,1,0.09208103130755065,appropinqvo,1,0.10351966873706005,exemplvm,1,0.10362694300518134,incipio,1,0.11248593925759282,servo,1,0.10405827263267431,ritvs,1,0.10172939979654119,semper,1,0.11389521640091116,perhibeo,1,0.09980039920159679
defvngor,1,0.11325028312570783,familia,1,0.10162601626016261,secedo/1,1,0.09208103130755065,iste,1,0.10351966873706005,lectio,1,0.10362694300518134,peto,1,0.11248593925759282,sto,1,0.10405827263267431,ibidem,1,0.10172939979654119,laboro,1,0.11389521640091116,sedes,1,0.09980039920159679
potestas,1,0.11325028312570783,capvt,1,0.10162601626016261,fero,1,0.09208103130755065,oratio,1,0.10351966873706005,amor,1,0.10362694300518134,magnvs,1,0.11248593925759282,vivo,1,0.10405827263267431,nolo,1,0.10172939979654119,lvx,1,0.11389521640091116,peto,1,0.09980039920159679
sermo,1,0.11325028312570783,aeternvs,1,0.10162601626016261,contingo/1,1,0.09208103130755065,animvs,1,0.10351966873706005,ivvo,1,0.10362694300518134,adeo/1,1,0.11248593925759282,potivs,1,0.10405827263267431,dvm/2,1,0.10172939979654119,rogo,1,0.11389521640091116,dono,1,0.09980039920159679
praefero,1,0.11325028312570783,promitto,1,0.10162601626016261,finis,1,0.09208103130755065,caelestis,1,0.10351966873706005,lvx,1,0.10362694300518134,hodie,1,0.11248593925759282,aeternvs,1,0.10405827263267431,potestas,1,0.10172939979654119,svpra/2,1,0.11389521640091116,habito,1,0.09980039920159679
