,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
ivvenis/2,4,0.33613445378151263,interrogo,4,0.33333333333333337,qvisqvam,4,0.32232070910556004,exemplvm,4,0.34453057708871665,nimirvm,3,0.28222013170272814,cvro,3,0.24271844660194172,dico/2,3,0.25597269624573377,div,4,0.3352891869237217,ivdicivm,4,0.2936857562408223,postqvam,4,0.32102728731942215
presbyter,3,0.25210084033613445,canto,4,0.33333333333333337,pavlatim,4,0.32232070910556004,sacer,4,0.34453057708871665,sedes,3,0.28222013170272814,institvo,3,0.24271844660194172,ago,3,0.25597269624573377,narro,4,0.3352891869237217,oportet,4,0.2936857562408223,potestas,4,0.32102728731942215
desidero,3,0.25210084033613445,dormio,4,0.33333333333333337,splendor,4,0.32232070910556004,probo,3,0.2583979328165375,habito,3,0.28222013170272814,papa,3,0.24271844660194172,certvs,3,0.25597269624573377,sedeo,4,0.3352891869237217,necessitas,4,0.2936857562408223,vaco,4,0.32102728731942215
cvra,3,0.25210084033613445,abeo/1,4,0.33333333333333337,desidero,3,0.24174053182917005,tvvs,3,0.2583979328165375,coepio,3,0.28222013170272814,video,3,0.24271844660194172,britannia/n,3,0.25597269624573377,statim,4,0.3352891869237217,postvlo,4,0.2936857562408223,perficio,4,0.32102728731942215
dignvs,3,0.25210084033613445,qviesco,4,0.33333333333333337,plenvs,3,0.24174053182917005,bonvs,3,0.2583979328165375,consentio,3,0.28222013170272814,ibi,3,0.24271844660194172,praeclarvs,3,0.25597269624573377,prosvm/1,4,0.3352891869237217,faveo,4,0.2936857562408223,desidero,3,0.2407704654895666
disco,3,0.25210084033613445,vicissim,4,0.33333333333333337,cognosco,3,0.24174053182917005,memoro,3,0.2583979328165375,tertivs,3,0.28222013170272814,praefor,3,0.24271844660194172,nobilis/2,3,0.25597269624573377,torqveo,4,0.3352891869237217,cresco,4,0.2936857562408223,nvnc,3,0.2407704654895666
vox,3,0.25210084033613445,gavdeo,4,0.33333333333333337,salvs,3,0.24174053182917005,disco,3,0.2583979328165375,dvx,3,0.28222013170272814,sacerdos,3,0.24271844660194172,nox,3,0.25597269624573377,desidero,3,0.2514668901927913,rex,3,0.22026431718061676,rego,3,0.2407704654895666
roma/n,3,0.25210084033613445,vtilitas,4,0.33333333333333337,disco,3,0.24174053182917005,revereor,3,0.2583979328165375,qvin/1,3,0.28222013170272814,scio,3,0.24271844660194172,contingo/1,3,0.25597269624573377,lego/2,3,0.2514668901927913,nvper,3,0.22026431718061676,provincia,3,0.2407704654895666
nvllvs,3,0.25210084033613445,qvod/1,4,0.33333333333333337,cvro,3,0.24174053182917005,venerabilis,3,0.2583979328165375,consvetvdo,3,0.28222013170272814,sancio,3,0.24271844660194172,perhibeo,3,0.25597269624573377,dignvs,3,0.2514668901927913,vervs,3,0.22026431718061676,infirmitas,3,0.2407704654895666
scientia,3,0.25210084033613445,religiosvs,3,0.25,doceo,3,0.24174053182917005,ervdio,3,0.2583979328165375,promitto,3,0.28222013170272814,civitas,3,0.24271844660194172,aspicio,3,0.25597269624573377,abba,3,0.2514668901927913,refero,3,0.22026431718061676,singvlvs,3,0.2407704654895666
confiteor,3,0.25210084033613445,simvl/1,3,0.25,pars,3,0.24174053182917005,traditio,3,0.2583979328165375,necessarivs/2,3,0.28222013170272814,genvs/1,3,0.24271844660194172,vxor,3,0.25597269624573377,deniqve,3,0.2514668901927913,disco,3,0.22026431718061676,qvidam,3,0.2407704654895666
ingredior,3,0.25210084033613445,cetervs,3,0.25,deniqve,3,0.24174053182917005,vox,3,0.2583979328165375,vocabvlvm,3,0.28222013170272814,lapis,3,0.24271844660194172,eligo/3,3,0.25597269624573377,condo,3,0.2514668901927913,videlicet,3,0.22026431718061676,flvvivs,3,0.2407704654895666
propter/2,3,0.25210084033613445,alivs,3,0.25,frater,3,0.24174053182917005,postea,3,0.2583979328165375,vsvs,3,0.28222013170272814,nobilis/2,3,0.24271844660194172,hodie,3,0.25597269624573377,lindissi/n,3,0.2514668901927913,invenio,3,0.22026431718061676,secedo/1,3,0.2407704654895666
tantvs,3,0.25210084033613445,pontifex,3,0.25,habeo,3,0.24174053182917005,venio,3,0.2583979328165375,vexillvm,3,0.28222013170272814,primvs,3,0.24271844660194172,familia,3,0.25597269624573377,sancio,3,0.2514668901927913,sancio,3,0.22026431718061676,adeo/1,3,0.2407704654895666
christianvs/2,3,0.25210084033613445,colligo/3,3,0.25,infirmitas,3,0.24174053182917005,invenio,3,0.2583979328165375,praedico/3,3,0.28222013170272814,inqvio,3,0.24271844660194172,ferme,3,0.25597269624573377,vmqvam,3,0.2514668901927913,libellvs,3,0.22026431718061676,dvx,3,0.2407704654895666
ritvs,3,0.25210084033613445,exinde,3,0.25,locvs,3,0.24174053182917005,affero,3,0.2583979328165375,commvnico,3,0.28222013170272814,volo/3,3,0.24271844660194172,christianvs/2,3,0.25597269624573377,recipio,3,0.2514668901927913,siqvis,3,0.22026431718061676,christianvs/2,3,0.2407704654895666
misericordia,3,0.25210084033613445,monasterivm,3,0.25,soleo,3,0.24174053182917005,itaqve,3,0.2583979328165375,cvnctvs,3,0.28222013170272814,potivs,3,0.24271844660194172,svpero,3,0.25597269624573377,nobilis/2,3,0.2514668901927913,veritas,3,0.22026431718061676,virtvs,3,0.2407704654895666
doctor,3,0.25210084033613445,lindisfarnensis/a,3,0.25,nobilis/2,3,0.24174053182917005,colligo/3,3,0.2583979328165375,dvco,3,0.28222013170272814,regivs,3,0.24271844660194172,assvm/1,3,0.25597269624573377,do,3,0.2514668901927913,longvs,3,0.22026431718061676,possessio,3,0.2407704654895666
debeo,3,0.25210084033613445,certvs,3,0.25,facio,3,0.24174053182917005,nordanhymbri/n,3,0.2583979328165375,parvvs/2,3,0.28222013170272814,vocabvlvm,3,0.24271844660194172,cvnctvs,3,0.25597269624573377,vivo,3,0.2514668901927913,nox,3,0.22026431718061676,mors,3,0.2407704654895666
gradvs,3,0.25210084033613445,locvs,3,0.25,primvs,3,0.24174053182917005,deniqve,3,0.2583979328165375,hostis,3,0.28222013170272814,ibidem,3,0.24271844660194172,dvm/2,3,0.25597269624573377,spativm,3,0.2514668901927913,nimirvm,3,0.22026431718061676,propono,3,0.2407704654895666
annvs,3,0.25210084033613445,soleo,3,0.25,ingredior,3,0.24174053182917005,episcopvs,3,0.2583979328165375,offero,3,0.28222013170272814,relinqvo,3,0.24271844660194172,qvasi/1,3,0.25597269624573377,donec,3,0.2514668901927913,secedo/1,3,0.22026431718061676,lectio,3,0.2407704654895666
labor/1,3,0.25210084033613445,advenio,3,0.25,remaneo,3,0.24174053182917005,ministerivm,3,0.2583979328165375,pascha,3,0.28222013170272814,honor,3,0.24271844660194172,lectio,3,0.25597269624573377,svpervenio,3,0.2514668901927913,lingva,3,0.22026431718061676,ostendo,3,0.2407704654895666
homo,3,0.25210084033613445,contra/2,3,0.25,vivo,3,0.24174053182917005,sacerdos,3,0.2583979328165375,addvco,3,0.28222013170272814,praedico/2,3,0.24271844660194172,amor,3,0.25597269624573377,animvs,3,0.2514668901927913,contingo/1,3,0.22026431718061676,perdvco,3,0.2407704654895666
qvomodo/1,3,0.25210084033613445,ingredior,3,0.25,donec,3,0.24174053182917005,mercii/n,3,0.2583979328165375,impetvs,3,0.28222013170272814,converto,3,0.24271844660194172,intvs/2,3,0.25597269624573377,sermo,3,0.2514668901927913,hodie,3,0.22026431718061676,revoco,3,0.2407704654895666
intelligo,3,0.25210084033613445,cvmqve,3,0.25,antea,3,0.24174053182917005,pervenio,3,0.2583979328165375,conspicio,3,0.28222013170272814,conflvo,3,0.24271844660194172,signvm,3,0.25597269624573377,amo,3,0.2514668901927913,consto,3,0.22026431718061676,templvm,3,0.2407704654895666
benedictio,3,0.25210084033613445,tertivs,3,0.25,nolo,3,0.24174053182917005,condo,3,0.2583979328165375,maxime,2,0.18814675446848542,apostolvs,3,0.24271844660194172,perdvco,3,0.25597269624573377,propono,3,0.2514668901927913,dvo,3,0.22026431718061676,pergo,3,0.2407704654895666
exspecto,3,0.25210084033613445,potivs,3,0.25,avfero,3,0.24174053182917005,antistes,3,0.2583979328165375,noster,2,0.18814675446848542,parvvs/2,3,0.24271844660194172,migro,3,0.25597269624573377,cavsa,3,0.2514668901927913,licentia,3,0.22026431718061676,postmodvm,3,0.2407704654895666
lavs,3,0.25210084033613445,mitto,3,0.25,oratio,3,0.24174053182917005,memini,3,0.2583979328165375,salvs,2,0.18814675446848542,sors,3,0.24271844660194172,sepvlcrvm,3,0.25597269624573377,qvomodo/1,3,0.2514668901927913,svpervenio,3,0.22026431718061676,strenvvs,3,0.2407704654895666
pvgno,3,0.25210084033613445,ivbeo,3,0.25,species,3,0.24174053182917005,libellvs,3,0.2583979328165375,abba,2,0.18814675446848542,tot,3,0.24271844660194172,perficio,3,0.25597269624573377,intelligo,3,0.2514668901927913,ieivnivm,3,0.22026431718061676,honorificvs,3,0.2407704654895666
ivs/1,3,0.25210084033613445,licentia,3,0.25,gero,3,0.24174053182917005,simplex,3,0.2583979328165375,regio,2,0.18814675446848542,cor,3,0.24271844660194172,devoto,3,0.25597269624573377,spiritvs,3,0.2514668901927913,patior,3,0.22026431718061676,disciplina,3,0.2407704654895666
offero,3,0.25210084033613445,ibidem,3,0.25,praefero,3,0.24174053182917005,recipio,3,0.2583979328165375,vox,2,0.18814675446848542,eripio,3,0.24271844660194172,narro,3,0.25597269624573377,qvantvs/1,3,0.2514668901927913,animvs,3,0.22026431718061676,corrigo,3,0.2407704654895666
gladivs,3,0.25210084033613445,assensvs,3,0.25,parvvs/2,3,0.24174053182917005,nobilis/2,3,0.2583979328165375,ibi,2,0.18814675446848542,hvmilis,3,0.24271844660194172,exhibeo,3,0.25597269624573377,exspecto,3,0.2514668901927913,dvm/2,3,0.22026431718061676,exigo,3,0.2407704654895666
sentio,3,0.25210084033613445,appropinqvo,3,0.25,mors,3,0.24174053182917005,qvia,3,0.2583979328165375,invenio,2,0.18814675446848542,praedicatio,3,0.24271844660194172,exsvrgo,3,0.25597269624573377,sepvlcrvm,3,0.2514668901927913,dilectio,3,0.22026431718061676,eximivs,3,0.2407704654895666
sapio,3,0.25210084033613445,secvndvs/1,3,0.25,iacto,3,0.24174053182917005,vtpote,3,0.2583979328165375,itaqve,2,0.18814675446848542,sentio,3,0.24271844660194172,consecro,3,0.25597269624573377,interrogo,3,0.2514668901927913,gero,3,0.22026431718061676,sedvlvs,2,0.16051364365971107
diligo/3,3,0.25210084033613445,qvasi/1,3,0.25,qvodammodo,3,0.24174053182917005,accipio,3,0.2583979328165375,gratia,2,0.18814675446848542,qvod/1,3,0.24271844660194172,qviesco,3,0.25597269624573377,facies,3,0.2514668901927913,transeo/1,3,0.22026431718061676,dignvs,2,0.16051364365971107
veneror,3,0.25210084033613445,idolvm,3,0.25,seqvor,3,0.24174053182917005,totvs,3,0.2583979328165375,proximvs,2,0.18814675446848542,christvs/n,2,0.16181229773462785,exeo/1,3,0.25597269624573377,canto,3,0.2514668901927913,consvo,3,0.22026431718061676,avctoritas,2,0.16051364365971107
abbatissa,3,0.25210084033613445,intelligo,3,0.25,cavsa,3,0.24174053182917005,dives,3,0.2583979328165375,avstralis,2,0.18814675446848542,plenvs,2,0.16181229773462785,praecedo/1,3,0.25597269624573377,minister/1,3,0.2514668901927913,homo,3,0.22026431718061676,scribo,2,0.16051364365971107
avdio,2,0.16806722689075632,siqvidem,3,0.25,creber,3,0.24174053182917005,caelvm/1,3,0.2583979328165375,frater,2,0.18814675446848542,bonvs,2,0.16181229773462785,sacro,3,0.25597269624573377,prex,3,0.2514668901927913,fvngor,3,0.22026431718061676,abba,2,0.16051364365971107
vigilo,2,0.16806722689075632,intvs/2,3,0.25,dolor,3,0.24174053182917005,animvs,3,0.2583979328165375,diversvs,2,0.18814675446848542,qvoqve,2,0.16181229773462785,immensvs,3,0.25597269624573377,addvco,3,0.2514668901927913,vrbs,3,0.22026431718061676,archiepiscopvs,2,0.16051364365971107
scribo,2,0.16806722689075632,alter,3,0.25,continvvs,3,0.24174053182917005,honor,3,0.2583979328165375,excipio,2,0.18814675446848542,memoro,2,0.16181229773462785,appono,3,0.25597269624573377,filia,3,0.2514668901927913,loqvor,3,0.22026431718061676,institvo,2,0.16051364365971107
omnis,2,0.16806722689075632,via,3,0.25,ingenivm,3,0.24174053182917005,cotidie,3,0.2583979328165375,certvs,2,0.18814675446848542,dvbito,2,0.16181229773462785,incorrvptvs,3,0.25597269624573377,infero,3,0.2514668901927913,commendo,3,0.22026431718061676,video,2,0.16051364365971107
institvo,2,0.16806722689075632,teneo,3,0.25,ivdicivm,3,0.24174053182917005,apostolvs,3,0.2583979328165375,interpono,2,0.18814675446848542,archiepiscopvs,2,0.16181229773462785,morbvs,3,0.25597269624573377,ivvenis/2,3,0.2514668901927913,perficio,3,0.22026431718061676,invenio,2,0.16051364365971107
video,2,0.16806722689075632,silentivm,3,0.25,desiderivm,3,0.24174053182917005,idolvm,3,0.2583979328165375,tergvm,2,0.18814675446848542,romanvs/a,2,0.16181229773462785,ideo,3,0.25597269624573377,tango,3,0.2514668901927913,monachvs,3,0.22026431718061676,percipio,2,0.16051364365971107
ibi,2,0.16806722689075632,vvltvs,3,0.25,agmen,3,0.24174053182917005,saecvlvm,3,0.2583979328165375,vnde/1,2,0.18814675446848542,pater,2,0.16181229773462785,presbyter,2,0.17064846416382254,excito/1,3,0.2514668901927913,femina,3,0.22026431718061676,avstralis,2,0.16051364365971107
hinc,2,0.16806722689075632,minister/1,3,0.25,teneo,3,0.24174053182917005,repente,3,0.2583979328165375,ivmentvm,2,0.18814675446848542,colligo/3,2,0.16181229773462785,desidero,2,0.17064846416382254,devenio,3,0.2514668901927913,introdvco,3,0.22026431718061676,ministerivm,2,0.16051364365971107
frater,2,0.16806722689075632,narro,3,0.25,interrogo,3,0.24174053182917005,mors,3,0.2583979328165375,pvlcher,2,0.18814675446848542,nordanhymbri/n,2,0.16181229773462785,probo,2,0.17064846416382254,defero,3,0.2514668901927913,confestim,3,0.22026431718061676,mercii/n,2,0.16051364365971107
fidelis/2,2,0.16806722689075632,tollo,3,0.25,prex,3,0.24174053182917005,perdo,3,0.2583979328165375,vmqvam,2,0.18814675446848542,proximvs,2,0.16181229773462785,tvvs,2,0.17064846416382254,locvlvs,3,0.2514668901927913,ablvo,3,0.22026431718061676,frater,2,0.16051364365971107
scio,2,0.16806722689075632,sciscitor,3,0.25,defendo,3,0.24174053182917005,discvtio,3,0.2583979328165375,aetas,2,0.18814675446848542,qvalis/1,2,0.16181229773462785,verbvm,2,0.17064846416382254,cesso,3,0.2514668901927913,postmodvm,3,0.22026431718061676,memini,2,0.16051364365971107
sancio,2,0.16806722689075632,monachvs,3,0.25,festino,3,0.24174053182917005,sacramentvm,3,0.2583979328165375,modvs,2,0.18814675446848542,innvmervs,2,0.16181229773462785,vervs,2,0.17064846416382254,morbvs,3,0.2514668901927913,vbicvmqve/2,3,0.22026431718061676,sancio,2,0.16051364365971107
reperio,2,0.16806722689075632,colo/2,3,0.25,praeparo/2,3,0.24174053182917005,barbarvs/2,3,0.2583979328165375,ardeo,2,0.18814675446848542,excipio,2,0.16181229773462785,cognosco,2,0.17064846416382254,compositvm,3,0.2514668901927913,vestigivm,3,0.22026431718061676,certvs,2,0.16051364365971107
certvs,2,0.16806722689075632,appareo,3,0.25,ordo,3,0.24174053182917005,os/1,3,0.2583979328165375,aer,2,0.18814675446848542,mare,2,0.16181229773462785,simvl/1,2,0.17064846416382254,gloriosvs,2,0.16764459346186086,presbyter,2,0.14684287812041116,pono,2,0.16051364365971107
longvs,2,0.16806722689075632,indico/1,3,0.25,corripio,3,0.24174053182917005,canto,3,0.2583979328165375,nobilis/2,2,0.18814675446848542,qvidam,2,0.16181229773462785,disco,2,0.17064846416382254,noster,2,0.16764459346186086,desidero,2,0.14684287812041116,corpvs,2,0.16051364365971107
civitas,2,0.16806722689075632,confestim,3,0.25,aliqvando,3,0.24174053182917005,div,3,0.2583979328165375,vter/4,2,0.18814675446848542,terra,2,0.16181229773462785,doceo,2,0.17064846416382254,bonvs,2,0.16764459346186086,sedvlvs,2,0.14684287812041116,svvs,2,0.16051364365971107
interpono,2,0.16806722689075632,disciplina,3,0.25,gens,2,0.16116035455278002,stvdivm,2,0.17226528854435832,vtpote,2,0.18814675446848542,inclvdo,2,0.16181229773462785,regio,2,0.17064846416382254,sollicitvs,2,0.16764459346186086,cvra,2,0.14684287812041116,nomen,2,0.16051364365971107
lapis,2,0.16806722689075632,cvra,2,0.16666666666666669,lego/2,2,0.16116035455278002,amplector,2,0.17226528854435832,longe,2,0.18814675446848542,ignis,2,0.16181229773462785,episcopvs,2,0.17064846416382254,romanvs/a,2,0.16764459346186086,religiosvs,2,0.14684287812041116,ivxta/1,2,0.16051364365971107
commvnis,2,0.16806722689075632,cognosco,2,0.16666666666666669,noster,2,0.16116035455278002,scriptvra,2,0.17226528854435832,sicvt/1,2,0.18814675446848542,instrvo,2,0.16181229773462785,qvalis/1,2,0.17064846416382254,perfero,2,0.16764459346186086,salvs,2,0.14684287812041116,advenio,2,0.16051364365971107
perhibeo,2,0.16806722689075632,accendo,2,0.16666666666666669,cvra,2,0.16116035455278002,pivs,2,0.17226528854435832,nvmervs,2,0.18814675446848542,redeo/1,2,0.16181229773462785,svpernvs,2,0.17064846416382254,svpersvm/1,2,0.16764459346186086,abba,2,0.14684287812041116,sedes,2,0.16051364365971107
ergo/2,2,0.16806722689075632,qvoqve,2,0.16666666666666669,religiosvs,2,0.16116035455278002,accendo,2,0.17226528854435832,svmmvs,2,0.18814675446848542,sicvt/1,2,0.16181229773462785,intercessio,2,0.17064846416382254,vita,2,0.16764459346186086,ervdio,2,0.14684287812041116,peto,2,0.16051364365971107
ambo/2,2,0.16806722689075632,divinvs/2,2,0.16666666666666669,pivs,2,0.16116035455278002,salvs,2,0.17226528854435832,scientia,2,0.18814675446848542,sex,2,0.16181229773462785,mvltvs,2,0.17064846416382254,erga,2,0.16764459346186086,pontifex,2,0.14684287812041116,hactenvs,2,0.16051364365971107
volo/3,2,0.16806722689075632,beatvs,2,0.16666666666666669,abba,2,0.16116035455278002,abba,2,0.17226528854435832,commvnis,2,0.18814675446848542,nvmervs,2,0.16181229773462785,terra,2,0.17064846416382254,obsecro,2,0.16764459346186086,reverto,2,0.14684287812041116,potivs,2,0.16051364365971107
consentio,2,0.16806722689075632,institvo,2,0.16666666666666669,institvo,2,0.16116035455278002,memoria,2,0.17226528854435832,incipio,2,0.18814675446848542,lingva,2,0.16181229773462785,ivxta/1,2,0.17064846416382254,credo,2,0.16764459346186086,percipio,2,0.14684287812041116,familia,2,0.16051364365971107
qvin/1,2,0.16806722689075632,roma/n,2,0.16666666666666669,regio,2,0.16116035455278002,regio,2,0.17226528854435832,perhibeo,2,0.18814675446848542,picti/n,2,0.16181229773462785,ardeo,2,0.17064846416382254,venvstvs,2,0.16764459346186086,exinde,2,0.14684287812041116,dvo,2,0.16051364365971107
familia,2,0.16806722689075632,invenio,2,0.16666666666666669,reverto,2,0.16116035455278002,roma/n,2,0.17226528854435832,intro/1,2,0.18814675446848542,finis,2,0.16181229773462785,sex,2,0.17064846416382254,aetas,2,0.16764459346186086,perfero,2,0.14684287812041116,promitto,2,0.16051364365971107
interpres,2,0.16806722689075632,praefor,2,0.16666666666666669,pater,2,0.16116035455278002,praesvm/1,2,0.17226528854435832,qvamvis/1,2,0.18814675446848542,intro/1,2,0.16181229773462785,do,2,0.17064846416382254,ignis,2,0.16764459346186086,pars,2,0.14684287812041116,maneo,2,0.16051364365971107
mitto,2,0.16806722689075632,percipio,2,0.16666666666666669,olim,2,0.16116035455278002,exinde,2,0.17226528854435832,magnvs,2,0.18814675446848542,sedes,2,0.16181229773462785,cvmqve,2,0.17064846416382254,prope/2,2,0.16764459346186086,deniqve,2,0.14684287812041116,assvm/1,2,0.16051364365971107
maneo,2,0.16806722689075632,proximvs,2,0.16666666666666669,scio,2,0.16116035455278002,perfero,2,0.17226528854435832,respondeo,2,0.18814675446848542,peto,2,0.16181229773462785,consto,2,0.17064846416382254,matvtinvs,2,0.16764459346186086,pervenio,2,0.14684287812041116,socio,2,0.16051364365971107
regivs,2,0.16806722689075632,qvalis/1,2,0.16666666666666669,sancio,2,0.16116035455278002,mando/2,2,0.17226528854435832,ambo/2,2,0.18814675446848542,do,2,0.16181229773462785,rarvs,2,0.17064846416382254,sicvt/1,2,0.16764459346186086,lindissi/n,2,0.14684287812041116,deprecor,2,0.16051364365971107
ibidem,2,0.16806722689075632,frater,2,0.16666666666666669,mevs,2,0.16116035455278002,recipero,2,0.17226528854435832,do,2,0.18814675446848542,habito,2,0.16181229773462785,egredior,2,0.17064846416382254,ingredior,2,0.16764459346186086,lindisfarnensis/a,2,0.14684287812041116,doctrina,2,0.16051364365971107
hvc,2,0.16806722689075632,fidelis/2,2,0.16666666666666669,credo,2,0.16116035455278002,qvalis/1,2,0.17226528854435832,adeo/1,2,0.18814675446848542,cvmqve,2,0.16181229773462785,flvmen,2,0.17064846416382254,hodie,2,0.16764459346186086,certvs,2,0.14684287812041116,converto,2,0.16051364365971107
socio,2,0.16806722689075632,libellvs,2,0.16666666666666669,vnde/1,2,0.16116035455278002,erga,2,0.17226528854435832,resto,2,0.18814675446848542,servo,2,0.16181229773462785,donec,2,0.17064846416382254,remaneo,2,0.16764459346186086,pono,2,0.14684287812041116,cotidie,2,0.16051364365971107
ira,2,0.16806722689075632,siqvis,2,0.16666666666666669,copiosvs,2,0.16116035455278002,innvmervs,2,0.17226528854435832,vxor,2,0.18814675446848542,patria,2,0.16181229773462785,ibidem,2,0.17064846416382254,aeternvs,2,0.16764459346186086,infirmitas,2,0.14684287812041116,defvngor,2,0.16051364365971107
sperno,2,0.16806722689075632,mens,2,0.16666666666666669,vmqvam,2,0.16116035455278002,sancio,2,0.17226528854435832,hactenvs,2,0.18814675446848542,antiqvitvs,2,0.16181229773462785,relinqvo,2,0.17064846416382254,regnvm,2,0.16764459346186086,nomen,2,0.14684287812041116,sermo,2,0.16051364365971107
animvs,2,0.16806722689075632,voco,2,0.16666666666666669,aqva,2,0.16116035455278002,reperio,2,0.17226528854435832,talis,2,0.18814675446848542,popvlvs/1,2,0.16181229773462785,misericordia,2,0.17064846416382254,promitto,2,0.16764459346186086,mvltvs,2,0.14684287812041116,pontificatvs,2,0.16051364365971107
doctrina,2,0.16806722689075632,ivmentvm,2,0.16666666666666669,aer,2,0.16116035455278002,obsecro,2,0.17226528854435832,patria,2,0.18814675446848542,dvo,2,0.16181229773462785,oratio,2,0.17064846416382254,crvx,2,0.16764459346186086,aperio,2,0.14684287812041116,devotio,2,0.16051364365971107
praedico/2,2,0.16806722689075632,copiosvs,2,0.16666666666666669,praeter/2,2,0.16116035455278002,aliter,2,0.17226528854435832,antiqvitvs,2,0.18814675446848542,obtempero,2,0.16181229773462785,servio,2,0.17064846416382254,avfero,2,0.16764459346186086,civitas,2,0.14684287812041116,cogito,2,0.16051364365971107
convenio,2,0.16806722689075632,aetas,2,0.16666666666666669,prope/2,2,0.16116035455278002,svvs,2,0.17226528854435832,spativm,2,0.18814675446848542,fvtvrvs,2,0.16181229773462785,morior,2,0.17064846416382254,appropinqvo,2,0.16764459346186086,recipio,2,0.14684287812041116,labor/1,2,0.16051364365971107
defvngor,2,0.16806722689075632,ignis,2,0.16666666666666669,nimirvm,2,0.16116035455278002,singvlvs,2,0.17226528854435832,meridianvs,2,0.18814675446848542,necessarivs/2,2,0.16181229773462785,caelestis,2,0.17064846416382254,iste,2,0.16764459346186086,intro/1,2,0.14684287812041116,amo,2,0.16051364365971107
transfero,2,0.16806722689075632,adhvc,2,0.16666666666666669,liber/1,2,0.16116035455278002,locvs,2,0.17226528854435832,popvlvs/1,2,0.18814675446848542,avfero,2,0.16181229773462785,defvngor,2,0.17064846416382254,cvnctvs,2,0.16764459346186086,sedes,2,0.14684287812041116,cavsa,2,0.16051364365971107
parvvs/2,2,0.16806722689075632,lingva,2,0.16666666666666669,intro/1,2,0.16116035455278002,incola,2,0.17226528854435832,dvo,2,0.18814675446848542,apostolicvs,2,0.16181229773462785,sermo,2,0.17064846416382254,morior,2,0.16764459346186086,adeo/1,2,0.14684287812041116,amor,2,0.16051364365971107
gravis,2,0.16806722689075632,accipio,2,0.16666666666666669,peto,2,0.16116035455278002,britannia/n,2,0.17226528854435832,ferme,2,0.18814675446848542,morior,2,0.16181229773462785,saecvlaris,2,0.17064846416382254,devotio,2,0.16764459346186086,familia,2,0.14684287812041116,ivvo,2,0.16051364365971107
ordino,2,0.16806722689075632,fero,2,0.16666666666666669,qvin/1,2,0.16116035455278002,nomen,2,0.17226528854435832,caelvm/1,2,0.18814675446848542,animvs,2,0.16181229773462785,caro/1,2,0.17064846416382254,mvto/2,2,0.16764459346186086,donec,2,0.14684287812041116,natvra,2,0.16051364365971107
incoho,2,0.16806722689075632,consentio,2,0.16666666666666669,percvtio,2,0.16116035455278002,valeo,2,0.17226528854435832,sine,2,0.18814675446848542,qvasi/1,2,0.16181229773462785,immo,2,0.17064846416382254,proficio,2,0.16764459346186086,hvc,2,0.14684287812041116,ivdicivm,2,0.16051364365971107
resvrrectio,2,0.16806722689075632,consto,2,0.16666666666666669,secerno,2,0.16116035455278002,adhvc,2,0.17226528854435832,ritvs,2,0.18814675446848542,incarnatio,2,0.16181229773462785,exemplvm,2,0.17064846416382254,porto,2,0.16764459346186086,mos,2,0.14684287812041116,dispono,2,0.16051364365971107
siqvidem,2,0.16806722689075632,vivo,2,0.16666666666666669,flvmen,2,0.16116035455278002,lingva,2,0.17226528854435832,ibidem,2,0.18814675446848542,dvco,2,0.16181229773462785,involvo,2,0.17064846416382254,intentio,2,0.16764459346186086,deprecor,2,0.14684287812041116,alter,2,0.16051364365971107
ostendo,2,0.16806722689075632,qvin/1,2,0.16666666666666669,vllvs,2,0.16116035455278002,perhibeo,2,0.17226528854435832,hospitivm,2,0.18814675446848542,mors,2,0.16181229773462785,sacramentvm,2,0.17064846416382254,nihil,2,0.16764459346186086,misericordia,2,0.14684287812041116,clavdo/1,2,0.16051364365971107
svpra/2,2,0.16806722689075632,secerno,2,0.16666666666666669,promitto,2,0.16116035455278002,finis,2,0.17226528854435832,avfero,2,0.18814675446848542,proficio,2,0.16181229773462785,expleo,2,0.17064846416382254,nego,2,0.16764459346186086,doctrina,2,0.14684287812041116,membrvm,2,0.16051364365971107
creber,2,0.16806722689075632,spativm,2,0.16666666666666669,vocabvlvm,2,0.16116035455278002,do,2,0.17226528854435832,deprecor,2,0.18814675446848542,qvodammodo,2,0.16181229773462785,siqvidem,2,0.17064846416382254,exorior,2,0.16764459346186086,convenio,2,0.14684287812041116,offero,2,0.16051364365971107
moveo,2,0.16806722689075632,magnitvdo,2,0.16666666666666669,relinqvo,2,0.16116035455278002,aspicio,2,0.17226528854435832,caelestis,2,0.18814675446848542,gravis,2,0.16181229773462785,etenim,2,0.17064846416382254,siqvidem,2,0.16764459346186086,congrvvs,2,0.14684287812041116,aio,2,0.16051364365971107
neqvaqvam,2,0.16806722689075632,vllvs,2,0.16666666666666669,vigilia,2,0.16116035455278002,dvo,2,0.17226528854435832,debeo,2,0.18814675446848542,ivvo,2,0.16181229773462785,laboro,2,0.17064846416382254,laboro,2,0.16764459346186086,postqvam,2,0.14684287812041116,canto,2,0.16051364365971107
impleo,2,0.16806722689075632,antea,2,0.16666666666666669,converto,2,0.16116035455278002,interpres,2,0.17226528854435832,congrvvs,2,0.18814675446848542,spiritvs,2,0.16181229773462785,loqvor,2,0.17064846416382254,ostendo,2,0.16764459346186086,defvngor,2,0.14684287812041116,placeo,2,0.16051364365971107
